episode,global_step,episode_reward,episode_length,episode_speed_mean,episode_crashed_mean,episode_action_mean,episode_TimeLimit.truncated_mean,episode_crashed,episode_lane_changes
1840,16533,33.23374962504022,35,25.334413998713007,0.02857142857142857,2.2,0.0,1.0,0.0
1841,16535,0.979598687030375,2,24.166666666666664,0.5,2.0,0.0,1.0,0.0
1842,16542,5.839881538355257,7,23.95801998824221,0.14285714285714285,1.2857142857142858,0.0,1.0,0.0
1843,16559,15.66540902655106,17,25.406792662049686,0.058823529411764705,2.9411764705882355,0.0,1.0,0.0
1844,16563,2.9896394666284323,4,27.724382434784054,0.25,3.0,0.0,1.0,0.0
1845,16580,15.663632807089016,17,25.60894056472035,0.058823529411764705,2.0,0.0,1.0,0.0
1846,16585,3.8935740570304915,5,23.79417283950617,0.2,1.4,0.0,1.0,0.0
1847,16594,7.827176570892334,9,25.135995374686846,0.1111111111111111,1.3333333333333333,0.0,1.0,0.0
1848,16618,22.56888340227306,24,26.354041749101096,0.041666666666666664,2.375,0.0,1.0,0.0
1849,16626,6.8467795242904685,8,25.184357303956553,0.125,1.75,0.0,1.0,0.0
1850,16641,13.646849689888768,15,24.75784725373862,0.06666666666666667,1.8,0.0,1.0,0.0
1851,16657,14.602293848001864,16,24.421761496489825,0.0625,1.75,0.0,1.0,0.0
1852,16663,4.870585021330044,6,23.07267183894054,0.16666666666666666,1.8333333333333333,0.0,1.0,0.0
1853,16679,14.604513857513666,16,25.051982407964164,0.0625,1.3125,0.0,1.0,0.0
1854,16689,8.75987833639374,10,23.939574753604635,0.1,1.2,0.0,1.0,0.0
1855,16706,15.625192283594515,17,25.04401082794628,0.058823529411764705,1.7647058823529411,0.0,1.0,0.0
1856,16715,7.796833454573061,9,24.919634003689154,0.1111111111111111,2.3333333333333335,0.0,1.0,0.0
1857,16718,1.958785830938723,3,22.97882267047393,0.3333333333333333,2.3333333333333335,0.0,1.0,0.0
1858,16732,12.67276942630997,14,24.409628385890812,0.07142857142857142,1.4285714285714286,0.0,1.0,0.0
1859,16750,16.72541308403015,18,26.877822115339395,0.05555555555555555,1.8333333333333333,0.0,1.0,0.0
1860,16759,7.792536673950963,9,23.27955664631194,0.1111111111111111,1.6666666666666667,0.0,1.0,0.0
1861,16769,8.754385352134705,10,24.677777777777777,0.1,1.9,0.0,1.0,0.0
1862,16784,13.619402646028902,15,24.169353042093356,0.06666666666666667,1.6,0.0,1.0,0.0
1863,16791,5.841395198309328,7,23.220042233057196,0.14285714285714285,1.0,0.0,1.0,0.0
1864,16806,13.713260352611542,15,25.192448666966076,0.06666666666666667,1.7333333333333334,0.0,1.0,0.0
1865,16824,16.55191313289106,18,24.907407407407405,0.05555555555555555,1.5555555555555556,0.0,1.0,0.0
1866,16828,2.920782027649693,4,21.676068980660084,0.25,2.0,0.0,1.0,0.0
1867,16838,8.80556458135834,10,25.02061653560592,0.1,2.0,0.0,1.0,0.0
1868,16860,20.505011080706026,22,24.888195290739258,0.045454545454545456,2.3181818181818183,0.0,1.0,0.0
1869,16877,15.572537899017334,17,24.141747597144395,0.058823529411764705,1.7647058823529411,0.0,1.0,0.0
1870,16894,15.566351234912872,17,24.31976653139078,0.058823529411764705,1.6470588235294117,0.0,1.0,0.0
1871,16901,5.839143691468053,7,23.348004433377607,0.14285714285714285,1.4285714285714286,0.0,1.0,0.0
1872,16914,11.718594012665562,13,24.495126251452024,0.07692307692307693,2.5384615384615383,0.0,1.0,0.0
1873,16917,1.9476534108398482,3,22.1752435299497,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
1874,16921,2.9184605479240417,4,21.12900245420186,0.25,1.25,0.0,1.0,0.0
1875,16926,3.8942139118444175,5,22.68720620672865,0.2,2.0,0.0,1.0,0.0
1876,16946,18.71313810045831,20,26.635562677288572,0.05,2.85,0.0,1.0,0.0
1877,16956,8.771595775091555,10,24.00446689261924,0.1,1.6,0.0,1.0,0.0
1878,16958,0.9741227010963485,2,21.353069958847737,0.5,2.0,0.0,1.0,0.0
1879,16972,12.775207577156834,14,26.07774122649372,0.07142857142857142,2.2142857142857144,0.0,1.0,0.0
1880,16975,1.9581460336921737,3,22.600079051704924,0.3333333333333333,3.0,0.0,1.0,0.0
1881,16986,9.763715146982577,11,25.21535725224535,0.09090909090909091,2.5454545454545454,0.0,1.0,0.0
1882,17005,17.536848067247774,19,24.5100812792448,0.05263157894736842,1.3157894736842106,0.0,1.0,0.0
1883,17008,1.9469134797691368,3,20.30799695371033,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
1884,17052,41.98265260155313,44,25.405132397753395,0.022727272727272728,2.2045454545454546,0.0,1.0,0.0
1885,17064,10.717195687699132,12,24.03633591947027,0.08333333333333333,1.5,0.0,1.0,0.0
1886,17075,9.725595891475677,11,24.707070707070706,0.09090909090909091,1.8181818181818181,0.0,1.0,0.0
1887,17081,4.884543696884066,6,25.157974130423852,0.16666666666666666,1.0,0.0,1.0,0.0
1888,17092,9.741268872225191,11,24.094572669178067,0.09090909090909091,2.090909090909091,0.0,1.0,0.0
1889,17098,4.87146907846909,6,23.07267183894054,0.16666666666666666,1.5,0.0,1.0,0.0
1890,17105,5.851314243627712,7,23.546088032999187,0.14285714285714285,2.0,0.0,1.0,0.0
1891,17123,16.556103944778442,18,24.338801548701966,0.05555555555555555,2.0,0.0,1.0,0.0
1892,17135,10.70734178822022,12,24.39217832647462,0.08333333333333333,1.9166666666666667,0.0,1.0,0.0
1893,17140,3.8926310519455,5,22.1847981722262,0.2,1.8,0.0,1.0,0.0
1894,17151,9.742229222261813,11,23.94873009396757,0.09090909090909091,1.7272727272727273,0.0,1.0,0.0
1895,17155,2.9312890162109397,4,22.455654057748568,0.25,1.75,0.0,1.0,0.0
1896,17168,11.730360804009251,13,24.730838465840545,0.07692307692307693,2.3846153846153846,0.0,1.0,0.0
1897,17182,12.85349577467423,14,27.360773792034113,0.07142857142857142,2.2142857142857144,0.0,1.0,0.0
1898,17188,4.904397544218227,6,23.999976262956825,0.16666666666666666,1.8333333333333333,0.0,1.0,0.0
1899,17197,7.805655416799709,9,24.606261763423763,0.1111111111111111,1.7777777777777777,0.0,1.0,0.0
1900,17202,3.9143598079681396,5,24.792120684154334,0.2,1.4,0.0,1.0,0.0
1901,17215,11.891611991333775,13,27.64866262547453,0.07692307692307693,2.3076923076923075,0.0,1.0,0.0
1902,17243,26.324113249778748,28,25.143777834423783,0.03571428571428571,1.8571428571428572,0.0,1.0,0.0
1903,17248,3.923948048555758,5,24.99221738881851,0.2,1.8,0.0,1.0,0.0
1904,17255,5.948792932438664,7,26.56564172888249,0.14285714285714285,2.7142857142857144,0.0,1.0,0.0
1905,17278,21.449890969204716,23,24.435478696354416,0.043478260869565216,2.652173913043478,0.0,1.0,0.0
1906,17287,7.799579797196202,9,23.820320091392276,0.1111111111111111,1.4444444444444444,0.0,1.0,0.0
1907,17293,4.869253572775051,6,22.532620800620375,0.16666666666666666,2.0,0.0,1.0,0.0
1908,17295,0.9843776216148399,2,20.09502584930108,0.5,3.5,0.0,1.0,0.0
1909,17306,9.74253549752757,11,25.08616770750392,0.09090909090909091,2.0,0.0,1.0,0.0
1910,17315,7.833030459238216,9,25.313926473603924,0.1111111111111111,2.888888888888889,0.0,1.0,0.0
1911,17331,14.608123006299138,16,25.013630315673314,0.0625,1.625,0.0,1.0,0.0
1912,17337,4.8710733621846884,6,24.224776887364186,0.16666666666666666,2.1666666666666665,0.0,1.0,0.0
1913,17341,2.9577084769844078,4,24.19090577579736,0.25,1.25,0.0,1.0,0.0
1914,17354,11.690017103159335,13,24.150619948343596,0.07692307692307693,2.3076923076923075,0.0,1.0,0.0
1915,17361,5.878125427174382,7,24.537660443312777,0.14285714285714285,1.5714285714285714,0.0,1.0,0.0
1916,17366,3.8903073658584617,5,24.065185185185186,0.2,1.2,0.0,1.0,0.0
1917,17383,15.58239268953912,17,24.645344952795934,0.058823529411764705,2.2941176470588234,0.0,1.0,0.0
1918,17398,13.629328844952397,15,24.169353042093356,0.06666666666666667,2.066666666666667,0.0,1.0,0.0
1919,17411,11.739304900169373,13,25.601986351584642,0.07692307692307693,2.076923076923077,0.0,1.0,0.0
1920,17417,4.8736726611386985,6,23.587621764974852,0.16666666666666666,2.8333333333333335,0.0,1.0,0.0
1921,17420,1.9680950623005629,3,25.69092647114488,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
1922,17425,3.8929361681221053,5,22.508059126280074,0.2,1.4,0.0,1.0,0.0
1923,17433,6.832221087766811,8,23.84352299297965,0.125,1.75,0.0,1.0,0.0
1924,17440,5.8454815715085715,7,23.943683886170362,0.14285714285714285,2.142857142857143,0.0,1.0,0.0
1925,17455,13.622489032102749,15,24.169353042093356,0.06666666666666667,2.3333333333333335,0.0,1.0,0.0
1926,17471,14.659862101078033,16,24.95401458348909,0.0625,1.5625,0.0,1.0,0.0
1927,17491,18.52977877657395,20,25.19806646385427,0.05,1.35,0.0,1.0,0.0
1928,17500,7.8687757819425315,9,25.998937018350915,0.1111111111111111,2.888888888888889,0.0,1.0,0.0
1929,17503,1.9481930702459067,3,21.145343677881083,0.3333333333333333,2.0,0.0,1.0,0.0
1930,17511,6.876531479763798,8,24.681535949224916,0.125,1.125,0.0,1.0,0.0
1931,17518,5.837204395735171,7,24.539682539682538,0.14285714285714285,2.2857142857142856,0.0,1.0,0.0
1932,17528,8.760614930593874,10,23.843603103364323,0.1,1.2,0.0,1.0,0.0
1933,17547,17.560868978500366,19,25.07562602031399,0.05263157894736842,1.368421052631579,0.0,1.0,0.0
1934,17559,10.755338188959286,12,24.912387043765083,0.08333333333333333,2.4166666666666665,0.0,1.0,0.0
1935,17578,17.564690927043557,19,25.40280733021443,0.05263157894736842,1.4736842105263157,0.0,1.0,0.0
1936,17585,5.846161542343907,7,23.485106790863764,0.14285714285714285,1.5714285714285714,0.0,1.0,0.0
1937,17593,6.834349453449249,8,24.713889165495885,0.125,1.75,0.0,1.0,0.0
1938,17599,4.873032865929417,6,23.07267183894054,0.16666666666666666,2.5,0.0,1.0,0.0
1939,17602,1.9562266459106468,3,21.607538743664758,0.3333333333333333,2.0,0.0,1.0,0.0
1940,17623,19.633110463619232,21,25.923607833905233,0.047619047619047616,2.0952380952380953,0.0,1.0,0.0
1941,17628,3.9012725949287415,5,22.72657740706878,0.2,2.0,0.0,1.0,0.0
1942,17648,18.548532785847783,20,25.224988622080026,0.05,2.0,0.0,1.0,0.0
1943,17679,29.207462965452578,31,24.804402193916832,0.03225806451612903,1.7096774193548387,0.0,1.0,0.0
1944,17681,1.0083161648362875,2,27.249886220800274,0.5,2.0,0.0,1.0,0.0
1945,17684,1.9607052187202498,3,22.24638525835761,0.3333333333333333,2.3333333333333335,0.0,1.0,0.0
1946,17695,9.745073911501095,11,23.654156800338388,0.09090909090909091,2.272727272727273,0.0,1.0,0.0
1947,17727,30.16579818626633,32,24.735179080932785,0.03125,1.71875,0.0,1.0,0.0
1948,17735,6.809763312339783,8,24.59722222222222,0.125,1.375,0.0,1.0,0.0
1949,17749,12.704061983036809,14,24.76883022165639,0.07142857142857142,2.2857142857142856,0.0,1.0,0.0
1950,17757,6.8678208142519,8,25.956465558525224,0.125,1.25,0.0,1.0,0.0
1951,17777,18.533548093400896,20,25.124999999999932,0.05,2.0,0.0,1.0,0.0
1952,17790,11.843804475618526,13,26.84813700206827,0.07692307692307693,2.5384615384615383,0.0,1.0,0.0
1953,17826,34.32600885629654,36,26.292419905056324,0.027777777777777776,2.0833333333333335,0.0,1.0,0.0
1954,17831,3.896705328428652,5,22.879149507209267,0.2,1.4,0.0,1.0,0.0
1955,17836,3.8968686441658065,5,21.90320196336149,0.2,1.0,0.0,1.0,0.0
1956,17853,15.592816591262817,17,24.466825354946295,0.058823529411764705,2.176470588235294,0.0,1.0,0.0
1957,17857,2.969019005075097,4,26.749410108606497,0.25,3.0,0.0,1.0,0.0
1958,17865,6.882174906088039,8,25.09674109503692,0.125,1.875,0.0,1.0,0.0
1959,17875,8.91741289012134,10,28.676551448320073,0.1,1.5,0.0,1.0,0.0
1960,17880,3.9027511877939105,5,25.0,0.2,2.4,0.0,1.0,0.0
1961,17897,15.711331129074097,17,26.481286224303336,0.058823529411764705,2.176470588235294,0.0,1.0,0.0
1962,17917,18.494278371334076,20,24.646304713355647,0.05,2.35,0.0,1.0,0.0
1963,17924,5.846163748705294,7,22.88510354338889,0.14285714285714285,1.8571428571428572,0.0,1.0,0.0
1964,17932,6.9351831068634056,8,27.214278942651013,0.125,2.25,0.0,1.0,0.0
1965,17956,22.612065194058232,24,26.62381054128137,0.041666666666666664,2.5416666666666665,0.0,1.0,0.0
1966,17960,2.929409315343946,4,24.583333333333332,0.25,2.75,0.0,1.0,0.0
1967,17966,4.869951843225863,6,23.07267183894054,0.16666666666666666,1.1666666666666667,0.0,1.0,0.0
1968,17971,3.8935063461540267,5,22.879149507209267,0.2,1.0,0.0,1.0,0.0
1969,17991,18.54221957619302,20,25.12305434764703,0.05,2.6,0.0,1.0,0.0
1970,18011,18.86649657599628,20,28.755192476051075,0.05,2.0,0.0,1.0,0.0
1971,18013,0.9879604829475284,2,25.0,0.5,1.0,0.0,1.0,0.0
1972,18028,13.621732347644866,15,24.88888888888889,0.06666666666666667,2.6,0.0,1.0,0.0
1973,18033,3.9085945456754416,5,23.347831155014568,0.2,1.6,0.0,1.0,0.0
1974,18037,2.919098138809204,4,22.10900775841081,0.25,1.75,0.0,1.0,0.0
1975,18048,9.745776950323489,11,24.018570942786948,0.09090909090909091,1.5454545454545454,0.0,1.0,0.0
1976,18053,3.8945017437217757,5,22.68720620672865,0.2,1.0,0.0,1.0,0.0
1977,18063,8.762296197819524,10,23.754029563140037,0.1,1.3,0.0,1.0,0.0
1978,18090,25.34338402550202,27,25.06579714387644,0.037037037037037035,2.0,0.0,1.0,0.0
1979,18096,4.928392587113194,6,25.251938108493906,0.16666666666666666,1.6666666666666667,0.0,1.0,0.0
1980,18110,12.688243207288906,14,24.85171537341507,0.07142857142857142,2.0,0.0,1.0,0.0
1981,18117,5.844590602326207,7,23.348004433377607,0.14285714285714285,1.2857142857142858,0.0,1.0,0.0
1982,18120,1.9456174363731407,3,19.838669938935812,0.3333333333333333,1.0,0.0,1.0,0.0
1983,18123,1.9498105018865317,3,20.30799695371033,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0
1984,18136,11.743826805555727,13,24.941688315310834,0.07692307692307693,2.6923076923076925,0.0,1.0,0.0
1985,18142,4.879907310940325,6,25.036347508462175,0.16666666666666666,3.1666666666666665,0.0,1.0,0.0
1986,18148,4.865355372428894,6,23.07267183894054,0.16666666666666666,2.5,0.0,1.0,0.0
1987,18165,15.668136893713381,17,25.843928421207043,0.058823529411764705,2.0,0.0,1.0,0.0
1988,18174,7.899436933919787,9,27.17446637807581,0.1111111111111111,2.5555555555555554,0.0,1.0,0.0
1989,18180,4.893246290041134,6,23.412926659653127,0.16666666666666666,2.6666666666666665,0.0,1.0,0.0
1990,18184,2.919098138809204,4,22.881432647462276,0.25,1.25,0.0,1.0,0.0
1991,18189,3.9379271073266864,5,25.99950073157663,0.2,3.2,0.0,1.0,0.0
1992,18217,26.305967387510464,28,24.747286628303943,0.03571428571428571,2.0357142857142856,0.0,1.0,0.0
1993,18239,20.559333620476536,22,25.477054945966792,0.045454545454545456,2.4545454545454546,0.0,1.0,0.0
1994,18245,4.885455128503963,6,24.411905493456114,0.16666666666666666,3.0,0.0,1.0,0.0
1995,18251,4.909723874880001,6,23.94578088076969,0.16666666666666666,3.0,0.0,1.0,0.0
1996,18268,15.71924626629334,17,26.264151635386547,0.058823529411764705,2.7058823529411766,0.0,1.0,0.0
1997,18279,9.76545137166977,11,24.7195871621666,0.09090909090909091,2.3636363636363638,0.0,1.0,0.0
1998,18322,41.05219471256714,43,25.533116632958173,0.023255813953488372,2.2325581395348837,0.0,1.0,0.0
1999,18344,20.46808534662705,22,25.194159369785087,0.045454545454545456,2.409090909090909,0.0,1.0,0.0
2000,18353,7.831166325020604,9,24.26286688725111,0.1111111111111111,2.111111111111111,0.0,1.0,0.0
2001,18368,13.648225664102938,15,24.686682477804005,0.06666666666666667,2.4,0.0,1.0,0.0
2002,18377,7.821774479700252,9,23.83615356776464,0.1111111111111111,2.5555555555555554,0.0,1.0,0.0
2003,18384,5.855826066806912,7,25.0,0.14285714285714285,1.5714285714285714,0.0,1.0,0.0
2004,18394,8.81293958122842,10,24.842790485577975,0.1,3.1,0.0,1.0,0.0
2005,18409,13.67276578838937,15,24.79308274699272,0.06666666666666667,3.4,0.0,1.0,0.0
2006,18418,7.801088452339172,9,23.99289267543957,0.1111111111111111,2.111111111111111,0.0,1.0,0.0
2007,18439,19.522686181473546,21,25.128863805776817,0.047619047619047616,1.8095238095238095,0.0,1.0,0.0
2008,18445,4.8718712906120345,6,22.419334969467908,0.16666666666666666,2.0,0.0,1.0,0.0
2009,18460,13.621949136257172,15,24.229068735576217,0.06666666666666667,2.1333333333333333,0.0,1.0,0.0
2010,18470,8.768190381932072,10,24.6470864280419,0.1,2.1,0.0,1.0,0.0
2011,18479,7.817619561159518,9,23.835290159047258,0.1111111111111111,1.3333333333333333,0.0,1.0,0.0
2012,18501,20.446143922163174,22,24.45901944893797,0.045454545454545456,2.1818181818181817,0.0,1.0,0.0
2013,18507,4.882850872352719,6,25.164085593489474,0.16666666666666666,2.5,0.0,1.0,0.0
2014,18526,17.551968930172734,19,24.57346471066062,0.05263157894736842,2.3684210526315788,0.0,1.0,0.0
2015,18534,6.919649361574557,8,25.946413828028525,0.125,2.5,0.0,1.0,0.0
2016,18569,33.20463454624405,35,25.24068545840607,0.02857142857142857,2.1142857142857143,0.0,1.0,0.0
2017,18575,4.862796186411288,6,23.07267183894054,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0
2018,18584,7.794690231792629,9,25.0,0.1111111111111111,1.5555555555555556,0.0,1.0,0.0
2019,18598,12.703627823793795,14,25.189537432492255,0.07142857142857142,1.8571428571428572,0.0,1.0,0.0
2020,18614,14.605432867014315,16,24.493514199114635,0.0625,2.4375,0.0,1.0,0.0
2021,18624,8.7530531277298,10,24.15257305898491,0.1,2.1,0.0,1.0,0.0
2022,18630,4.953358768427279,6,25.992395243793137,0.16666666666666666,1.8333333333333333,0.0,1.0,0.0
2023,18636,4.871231433702633,6,23.07267183894054,0.16666666666666666,2.0,0.0,1.0,0.0
2024,18655,17.556183695793152,19,24.57978999250996,0.05263157894736842,1.631578947368421,0.0,1.0,0.0
2025,18671,14.59155523678055,16,24.22126847696252,0.0625,1.375,0.0,1.0,0.0
2026,18683,10.79987418348901,12,25.72841206520252,0.08333333333333333,2.0,0.0,1.0,0.0
2027,18711,26.2871732681524,28,24.471275885847223,0.03571428571428571,1.6785714285714286,0.0,1.0,0.0
2028,18721,8.764067587209865,10,23.754029563140037,0.1,1.8,0.0,1.0,0.0
2029,18727,4.873320637154393,6,22.532620800620375,0.16666666666666666,3.0,0.0,1.0,0.0
2030,18747,18.506762861215975,20,24.586957788753644,0.05,2.4,0.0,1.0,0.0
2031,18770,21.462662994861603,23,24.931842815603176,0.043478260869565216,1.6956521739130435,0.0,1.0,0.0
2032,18784,12.707109255716205,14,25.725103465490797,0.07142857142857142,2.142857142857143,0.0,1.0,0.0
2033,18789,3.8932689418434165,5,23.541227983539095,0.2,1.0,0.0,1.0,0.0
2034,18792,1.9476534108398482,3,21.145343677881083,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
2035,18796,2.9188161472557113,4,21.480997715282747,0.25,2.0,0.0,1.0,0.0
2036,18805,7.822201609611511,9,24.405008998543806,0.1111111111111111,2.4444444444444446,0.0,1.0,0.0
2037,18819,12.68469113111496,14,24.63273953344217,0.07142857142857142,1.2857142857142858,0.0,1.0,0.0
2038,18828,7.783576309680939,9,23.936001690799166,0.1111111111111111,2.3333333333333335,0.0,1.0,0.0
2039,18844,14.62620807532221,16,25.0,0.0625,2.1875,0.0,1.0,0.0
2040,18868,22.411215660977177,24,24.518167959735138,0.041666666666666664,2.3333333333333335,0.0,1.0,0.0
2041,18885,15.58136099477997,17,24.436706777481913,0.058823529411764705,2.176470588235294,0.0,1.0,0.0
2042,18891,4.871461985516362,6,23.07267183894054,0.16666666666666666,1.8333333333333333,0.0,1.0,0.0
2043,18916,23.402509212493896,25,25.07040223247881,0.04,1.6,0.0,1.0,0.0
2044,18932,14.688444256782532,16,25.5789844885185,0.0625,2.125,0.0,1.0,0.0
2045,18961,27.299444555246737,29,24.687034167625203,0.034482758620689655,1.6551724137931034,0.0,1.0,0.0
2046,18989,26.528235541656613,28,26.58118226391907,0.03571428571428571,2.642857142857143,0.0,1.0,0.0
2047,18997,6.8074217438697815,8,23.338034490330042,0.125,1.125,0.0,1.0,0.0
2048,19001,2.917818546295166,4,22.881432647462276,0.25,1.5,0.0,1.0,0.0
2049,19042,39.025374945951626,41,25.14448758631761,0.024390243902439025,2.292682926829268,0.0,1.0,0.0
2050,19048,4.863151788711548,6,24.4773262144993,0.16666666666666666,1.3333333333333333,0.0,1.0,0.0
2051,19058,8.759572504961397,10,23.939574753604635,0.1,1.7,0.0,1.0,0.0
2052,19063,3.8915869583725,5,22.03914496074445,0.2,2.8,0.0,1.0,0.0
2053,19068,3.904568006284535,5,25.043617010154613,0.2,1.4,0.0,1.0,0.0
2054,19076,6.810681521892548,8,24.607994660874475,0.125,2.125,0.0,1.0,0.0
2055,19080,2.9191003422020003,4,22.10900775841081,0.25,2.0,0.0,1.0,0.0
2056,19093,11.671626389026642,13,23.86120960028633,0.07692307692307693,1.6923076923076923,0.0,1.0,0.0
2057,19118,23.550379511667415,25,25.80161183063847,0.04,2.32,0.0,1.0,0.0
2058,19125,5.847174226248171,7,24.496313210500922,0.14285714285714285,1.4285714285714286,0.0,1.0,0.0
2059,19197,69.20991503889672,72,25.10869341563786,0.013888888888888888,2.611111111111111,0.0,1.0,0.0
2060,19207,8.780613301205449,10,23.769572497877828,0.1,2.6,0.0,1.0,0.0
2061,19213,4.8833863865584135,6,25.0,0.16666666666666666,1.3333333333333333,0.0,1.0,0.0
2062,19249,34.296754598617554,36,25.945159183051395,0.027777777777777776,1.9722222222222223,0.0,1.0,0.0
2063,19262,11.731369733810425,13,25.27910201298742,0.07692307692307693,1.6153846153846154,0.0,1.0,0.0
2064,19265,1.9453297247528099,3,20.84676521046679,0.3333333333333333,2.0,0.0,1.0,0.0
2065,19285,18.564297914505005,20,25.350415169329796,0.05,1.9,0.0,1.0,0.0
2066,19295,8.971828935551457,10,28.17931332669688,0.1,2.2,0.0,1.0,0.0
2067,19321,24.36422288417816,26,24.962528418855335,0.038461538461538464,2.1923076923076925,0.0,1.0,0.0
2068,19324,1.9489329437492415,3,20.30799695371033,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
2069,19337,11.681068298174068,13,24.110463925664867,0.07692307692307693,1.3076923076923077,0.0,1.0,0.0
2070,19349,10.735631941759493,12,24.453004324954247,0.08333333333333333,1.9166666666666667,0.0,1.0,0.0
2071,19367,16.58434545894852,18,24.775584232347473,0.05555555555555555,1.5555555555555556,0.0,1.0,0.0
2072,19372,3.897347330057528,5,22.68720620672865,0.2,1.2,0.0,1.0,0.0
2073,19391,17.537220221478492,19,25.04988656750227,0.05263157894736842,2.1052631578947367,0.0,1.0,0.0
2074,19395,2.942999839782715,4,25.442608605487173,0.25,2.0,0.0,1.0,0.0
2075,19404,7.779622852802277,9,23.43599898457011,0.1111111111111111,1.0,0.0,1.0,0.0
2076,19427,21.399293420719914,23,24.63155350390648,0.043478260869565216,2.4347826086956523,0.0,1.0,0.0
2077,19444,15.594619801267982,17,25.156634632922092,0.058823529411764705,1.8823529411764706,0.0,1.0,0.0
2078,19459,13.662061153852846,15,24.4967123986121,0.06666666666666667,1.3333333333333333,0.0,1.0,0.0
2079,19477,16.656357405590825,18,25.60779556481222,0.05555555555555555,2.2222222222222223,0.0,1.0,0.0
2080,19481,2.9312746505020186,4,23.200059288778693,0.25,2.5,0.0,1.0,0.0
2081,19485,2.9204473485588096,4,21.298931200930564,0.25,0.5,0.0,1.0,0.0
2082,19492,5.844993171049282,7,24.138694885361552,0.14285714285714285,1.8571428571428572,0.0,1.0,0.0
2083,19504,10.775595006300136,12,24.832049193947935,0.08333333333333333,2.75,0.0,1.0,0.0
2084,19515,9.808748721086886,11,25.46252259167651,0.09090909090909091,2.1818181818181817,0.0,1.0,0.0
2085,19527,10.707341252360493,12,24.86111111111111,0.08333333333333333,2.3333333333333335,0.0,1.0,0.0
2086,19557,28.287819208577275,30,25.257269501692427,0.03333333333333333,2.066666666666667,0.0,1.0,0.0
2087,19561,2.9222595661412925,4,21.12900245420186,0.25,2.0,0.0,1.0,0.0
2088,19580,17.577603459358215,19,25.00212086201518,0.05263157894736842,2.4210526315789473,0.0,1.0,0.0
2089,19584,2.9427270889282227,4,23.560681680236176,0.25,2.5,0.0,1.0,0.0
2090,19594,8.758877873420715,10,23.843603103364323,0.1,2.1,0.0,1.0,0.0
2091,19601,5.8735311627388,7,24.396878398368276,0.14285714285714285,1.5714285714285714,0.0,1.0,0.0
2092,19616,13.669798012822866,15,25.229438211419296,0.06666666666666667,1.6666666666666667,0.0,1.0,0.0
2093,19636,18.563557861256413,20,25.271200779042886,0.05,2.75,0.0,1.0,0.0
2094,19643,5.8404805064201355,7,23.95801998824221,0.14285714285714285,1.4285714285714286,0.0,1.0,0.0
2095,19665,20.49556654592743,22,24.921535249717543,0.045454545454545456,2.272727272727273,0.0,1.0,0.0
2096,19685,18.67442114651203,20,26.817629843130543,0.05,1.85,0.0,1.0,0.0
2097,19689,2.9220171440392733,4,24.583333333333332,0.25,2.75,0.0,1.0,0.0
2098,19704,13.66709703108063,15,24.895973465336514,0.06666666666666667,1.6,0.0,1.0,0.0
2099,19719,13.685619887663051,15,24.83641942185663,0.06666666666666667,2.6,0.0,1.0,0.0
2100,19727,6.82324343919754,8,23.86700610676725,0.125,2.125,0.0,1.0,0.0
2101,19735,6.819866061210632,8,24.253389567575645,0.125,2.125,0.0,1.0,0.0
2102,19738,1.956866443157196,3,21.607538743664758,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
2103,19742,2.9540308107971214,4,23.944537197144484,0.25,1.75,0.0,1.0,0.0
2104,19745,1.9482931464444846,3,22.568713305898495,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0
2105,19753,6.82277685101144,8,24.075723400399067,0.125,2.875,0.0,1.0,0.0
2106,19766,11.773240205598995,13,25.263384008548257,0.07692307692307693,2.1538461538461537,0.0,1.0,0.0
2107,19779,11.722331403696444,13,24.68693057348641,0.07692307692307693,2.230769230769231,0.0,1.0,0.0
2108,19791,10.74872088333359,12,24.648179065714828,0.08333333333333333,2.3333333333333335,0.0,1.0,0.0
2109,19795,2.921444051899016,4,24.583333333333332,0.25,1.5,0.0,1.0,0.0
2110,19837,39.96572869917145,42,24.89741772156312,0.023809523809523808,2.119047619047619,0.0,1.0,0.0
2111,19840,1.968390166759491,3,22.75792516459529,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0
2112,19845,3.9052113872021437,5,25.043617010154613,0.2,1.4,0.0,1.0,0.0
2113,19857,10.778521237778477,12,24.995360827939493,0.08333333333333333,1.6666666666666667,0.0,1.0,0.0
2114,19863,4.9074988345382735,6,24.83924394322176,0.16666666666666666,2.0,0.0,1.0,0.0
2115,19887,22.46013706922531,24,25.175184509893096,0.041666666666666664,2.1666666666666665,0.0,1.0,0.0
2116,19899,10.717037616181187,12,24.73148148148148,0.08333333333333333,2.0,0.0,1.0,0.0
2117,19918,17.8170335869072,19,28.255965756173556,0.05263157894736842,2.1052631578947367,0.0,1.0,0.0
2118,19920,0.9741227020858787,2,21.985432098765433,0.5,0.0,0.0,1.0,0.0
