episode,global_step,episode_reward,episode_length,epsilon,avg_loss
931,11303,12.956270062507707,15,0.2841433333333333,0.403455059727033
932,11316,11.197783276327097,13,0.2833200000000001,0.37255331530020785
933,11327,9.95529950056718,11,0.28262333333333334,0.37624874440106476
934,11334,5.557393685028869,7,0.28218,0.4135768711566925
935,11356,19.773033878357303,22,0.28078666666666674,0.45509828152981674
936,11366,7.892611455412104,10,0.28015333333333337,0.3505270227789879
937,11371,3.75812300647113,5,0.27983666666666673,0.5610052347183228
938,11382,8.726514923717916,11,0.27914000000000005,0.48381683365865186
939,11412,23.658797858148525,30,0.27724000000000004,0.3961720878879229
940,11417,3.56248189876368,5,0.2769233333333334,0.4241187274456024
941,11439,18.359067252633707,22,0.27553000000000005,0.3867379061200402
942,11453,12.953197092128946,14,0.27464333333333346,0.4698007638965334
943,11476,19.090600925533362,23,0.2731866666666667,0.37168122568856116
944,11491,13.799921305380067,15,0.2722366666666667,0.44723321894804635
945,11502,9.551663821488168,11,0.27154,0.45827881720933045
946,11510,6.3602206164278074,8,0.27103333333333335,0.4196293391287327
947,11523,10.96249883987625,13,0.27021000000000006,0.41983138827177197
948,11528,3.9590471683324666,5,0.26989333333333343,0.37624586224555967
949,11541,10.837736995629209,13,0.26907000000000003,0.4246811683361347
950,11549,6.794132207654073,8,0.2685633333333334,0.38219980150461197
951,11558,7.949537983895931,9,0.2679933333333334,0.463652147187127
952,11564,4.519335152580293,6,0.26761333333333337,0.5109798858563105
953,11577,10.998570997827706,13,0.26678999999999997,0.3900985442675077
954,11592,13.959012213831533,15,0.26583999999999997,0.43648932327826817
955,11622,27.68166456898265,30,0.26393999999999995,0.41574733157952626
956,11652,23.61702554463232,30,0.26203999999999994,0.3787087594469388
957,11658,4.959018187143877,6,0.26166,0.36840952932834625
958,11663,3.952976696798363,5,0.26134333333333337,0.5219024062156677
959,11680,13.632148019936439,17,0.26026666666666676,0.3810562079443651
960,11703,20.315005405853906,23,0.25881,0.44803818542024365
961,11733,24.94331925225206,30,0.2569100000000001,0.42407532036304474
962,11745,10.754599180201062,12,0.25615,0.4185664827624957
963,11752,5.955326568365774,7,0.25570666666666675,0.4601652877671378
964,11779,20.266045158639894,27,0.25399666666666665,0.3906738482139729
965,11791,10.955299632760543,12,0.25323666666666667,0.48258517930905026
966,11803,9.16820080126537,12,0.2524766666666667,0.4116990926365058
967,11805,0.9660165442504834,2,0.25234999999999996,0.19828517735004425
968,11808,1.9583725634928275,3,0.25216000000000005,0.4488062659899394
969,11832,22.344055320600496,24,0.2506400000000001,0.4196578413248062
970,11842,8.754330394316206,10,0.2500066666666667,0.46143552362918855
971,11854,10.947899312289758,12,0.24924666666666673,0.42104197293519974
972,11857,1.5974290027069835,3,0.2490566666666667,0.31937457124392193
973,11861,2.7572907203812167,4,0.24880333333333338,0.4091506749391556
974,11867,5.04856175921277,6,0.24842333333333333,0.46922270953655243
975,11876,7.35305056802949,9,0.24785333333333337,0.3760487635930379
976,11887,9.55642799263791,11,0.2471566666666667,0.44538797438144684
977,11894,5.552206660816895,7,0.24671333333333334,0.36470821286950794
978,11911,15.835653129459008,17,0.24563666666666673,0.4032311947906719
979,11930,17.153784416807213,19,0.2444333333333334,0.3509657547662133
980,11936,4.0012277930894165,6,0.24405333333333346,0.32318539172410965
981,11945,7.957161940126091,9,0.24348333333333338,0.43007449640168083
982,11951,4.957172438484455,6,0.24310333333333345,0.4061010430256526
983,11981,25.349594705385165,30,0.24120333333333344,0.4752085809906324
984,12003,18.76826605799074,22,0.23980999999999997,0.45520558140494605
985,12032,26.06865123462491,29,0.23797333333333337,0.5230359239824887
986,12047,11.43624036827642,15,0.23702333333333336,0.5180285433928172
987,12055,5.772834726068664,8,0.2365166666666667,0.4604852944612503
988,12059,2.7572668943498306,4,0.23626333333333327,0.5137623697519302
989,12069,8.39114543456434,10,0.23563,0.4854030072689056
990,12079,6.809277875469161,10,0.23499666666666663,0.5060731261968613
991,12092,9.639697740365511,13,0.23417333333333334,0.5424885497643397
992,12098,5.197649350608877,6,0.2337933333333334,0.6847226868073145
993,12121,19.761620192790655,23,0.23233666666666664,0.5251285569823306
994,12129,6.752891759763064,8,0.2318300000000001,0.5321692265570164
995,12140,10.190247938290266,11,0.2311333333333333,0.4559120996431871
996,12170,25.083708801778663,30,0.2292333333333334,0.46561291118462883
997,12189,16.199039982546903,19,0.22803000000000007,0.48711077868938446
998,12203,12.555623523095917,14,0.22714333333333336,0.5234714895486832
999,12208,3.9851801756536984,5,0.22682666666666673,0.5276196360588074
1000,12215,5.953741500066897,7,0.22638333333333338,0.6023564274821963
1001,12236,16.814906960079437,21,0.22505333333333344,0.5290684444563729
1002,12243,5.95717232116616,7,0.22460999999999998,0.6532463346208844
1003,12257,12.74998660360455,14,0.22372333333333327,0.44573269890887396
1004,12261,2.9573710298187494,4,0.22347000000000006,0.4110451117157936
1005,12277,14.747741713023181,16,0.22245666666666675,0.5659030899405479
1006,12285,7.108877924016298,8,0.2219500000000001,0.4675026722252369
1007,12291,4.957177290232426,6,0.22157000000000004,0.3885105277101199
1008,12296,3.754707248874702,5,0.2212533333333334,0.6012827157974243
1009,12321,22.59514447131868,25,0.21967000000000003,0.5025384449958801
1010,12325,2.9592167598122607,4,0.2194166666666667,0.3287528231739998
1011,12330,3.760353123448624,5,0.21910000000000007,0.44623268246650694
1012,12352,19.75582153631617,22,0.21770666666666671,0.5340775495225732
1013,12358,3.996402624201195,6,0.21732666666666678,0.567031333843867
1014,12384,23.199314692947382,26,0.21567999999999998,0.48683188397150773
1015,12389,3.557624920501958,5,0.21536333333333335,0.6307351469993592
1016,12402,9.691310002507517,13,0.21454000000000006,0.5109106027162992
1017,12414,9.762970388534455,12,0.21378000000000008,0.5253205845753351
1018,12428,11.965686613884083,14,0.21289333333333338,0.5420141869357654
1019,12437,7.957161922522981,9,0.2123233333333333,0.4608234233326382
1020,12446,7.760148751904556,9,0.21175333333333335,0.5522873103618622
1021,12454,6.955309127512147,8,0.2112466666666667,0.5281460098922253
1022,12464,8.594890872145779,10,0.21061333333333343,0.5197401404380798
1023,12479,13.31307770074533,15,0.20966333333333342,0.4314733028411865
1024,12485,4.756095729915731,6,0.20928333333333338,0.5107207347949346
1025,12496,8.76427138748151,11,0.2085866666666667,0.38503885675560345
1026,12502,4.959018187143877,6,0.20820666666666665,0.5444247970978419
1027,12531,25.554139783308,29,0.20637000000000005,0.4867467243095924
1028,12542,9.952921270465856,11,0.20567333333333337,0.5587026260115884
1029,12549,6.117592557146213,7,0.20523000000000002,0.4568075793130057
1030,12554,3.9572014196905787,5,0.2049133333333334,0.5330989181995391
1031,12565,9.642472465106891,11,0.2042166666666667,0.5002671940760179
1032,12573,6.554584034036975,8,0.20371000000000006,0.39296989887952805
1033,12579,4.0056818181818175,6,0.20333,0.28189075241486233
1034,12603,22.153677209044112,24,0.20181000000000004,0.461357989658912
1035,12620,15.354625322156725,17,0.20073333333333332,0.49251773602822246
1036,12626,4.9972246124151285,6,0.20035333333333338,0.3701706926027934
1037,12637,9.598822048140393,11,0.1996566666666667,0.4106568856672807
1038,12642,3.9571975996624404,5,0.19934000000000007,0.40501032769680023
1039,12649,5.989439815306069,7,0.1988966666666666,0.36335309062685284
1040,12656,5.957167485940297,7,0.19845333333333337,0.41526412112372263
1041,12666,8.951105987759869,10,0.19782,0.4437903106212616
1042,12672,4.957177290232426,6,0.19744000000000006,0.6049376130104065
1043,12677,3.9572014196905787,5,0.19712333333333343,0.5477514266967773
1044,12707,28.121834503676713,30,0.19522333333333342,0.5065364971756935
1045,12724,12.850987708857105,17,0.1941466666666668,0.5156716336222256
1046,12731,5.959013234599721,7,0.19370333333333334,0.49627213392938885
1047,12756,21.963027035340524,25,0.19211999999999996,0.5102759730815888
1048,12768,9.013829334130177,12,0.19136000000000009,0.49932382504145306
1049,12776,7.118682756500922,8,0.19085333333333332,0.5526110380887985
1050,12794,16.3549121547399,18,0.1897133333333334,0.571528971195221
1051,12808,12.580603469860296,14,0.1888266666666667,0.4080260970762798
1052,12833,20.801794237437935,25,0.18724333333333332,0.5061078917980194
1053,12857,21.19697578559648,24,0.18572333333333335,0.5214753715942303
1054,12868,10.050588404626035,11,0.18502666666666667,0.5150725516405973
1055,12875,5.756066748709668,7,0.18458333333333343,0.5916809907981327
1056,12883,6.922782035582672,8,0.18407666666666667,0.4707164838910103
1057,12893,8.788777026733715,10,0.1834433333333333,0.43139218986034394
1058,12908,13.953448795636401,15,0.18249333333333329,0.5598515629768371
1059,12919,9.678367509917251,11,0.18179666666666672,0.4583402628248388
1060,12944,22.443352105048092,25,0.18021333333333334,0.5304877376556396
1061,12961,15.475810227115872,17,0.17913666666666672,0.4928109786089729
1062,12979,14.68450924316622,18,0.1779966666666667,0.45443986935747993
1063,13009,22.184825724078053,30,0.1760966666666668,0.5101584017276763
1064,13019,8.189663067983444,10,0.17546333333333342,0.47964775562286377
1065,13040,16.91337027273906,21,0.17413333333333336,0.5458726868742988
1066,13048,6.055030909588227,8,0.1736266666666667,0.6279422827064991
1067,13057,7.304113907550339,9,0.17305666666666664,0.4701751371224721
1068,13063,4.408216830705879,6,0.1726766666666667,0.7280190189679464
1069,13082,16.881427104086978,19,0.17147333333333337,0.5204426740345202
1070,13102,17.43780348696291,20,0.17020666666666673,0.4987807035446167
1071,13117,12.13035938204103,15,0.16925666666666672,0.5490521291891733
1072,13128,9.755040140927488,11,0.16856000000000004,0.5028986158696088
1073,13133,3.9590471683324666,5,0.1682433333333333,0.5327029645442962
1074,13137,2.987565628278572,4,0.16798999999999997,0.5715225040912628
1075,13142,3.9590471683324666,5,0.16767333333333334,0.5384378552436828
1076,13162,17.39065479940526,20,0.1664066666666667,0.5512433424592018
1077,13192,23.426397141059006,30,0.1645066666666668,0.5355188250541687
1078,13206,10.789271103048401,14,0.1636200000000001,0.47553587704896927
1079,13209,1.9602091714909529,3,0.16342999999999996,0.5440608859062195
1080,13220,9.552990558592228,11,0.1627333333333334,0.5799394222823057
1081,13250,26.201655546908288,30,0.16083333333333338,0.5611308634281158
1082,13280,24.21309010837502,30,0.15893333333333337,0.6126363818844159
1083,13286,4.957168599026561,6,0.15855333333333332,0.6807964940865835
1084,13304,13.517701869785016,18,0.1574133333333334,0.5382830831739638
1085,13314,7.564091465995262,10,0.15678000000000014,0.5424695104360581
1086,13342,20.977522334949924,28,0.15500666666666674,0.564210235540356
1087,13350,6.754211151337413,8,0.15450000000000008,0.6259873509407043
1088,13357,5.475956188347939,7,0.15405666666666673,0.41155978185789927
1089,13368,9.193491884888436,11,0.15336000000000005,0.5584514466199008
1090,13398,24.845959533705027,30,0.15146000000000004,0.5544165253639222
1091,13411,11.950020309881658,13,0.15063666666666675,0.5003271549940109
1092,13420,6.2489832760292865,9,0.15006666666666668,0.6555692652861277
1093,13426,5.188368963664259,6,0.14968666666666675,0.5781906048456827
1094,13431,3.9572014196905787,5,0.1493700000000001,0.6186361968517303
1095,13446,13.557366730517085,15,0.1484200000000001,0.5783937325080236
1096,13473,24.076055337814854,27,0.14671,0.5447424374244831
1097,13483,8.950031614218817,10,0.14607666666666663,0.6324084520339965
1098,13500,14.050690227546848,17,0.14500000000000002,0.5564446782364565
1099,13519,14.54232572354699,19,0.14379666666666668,0.4987791164925224
1100,13548,23.608279375293733,29,0.14196000000000009,0.5351199081231808
1101,13554,4.586853978734048,6,0.14158000000000004,0.5969459563493729
1102,13584,24.719345326818345,30,0.13968000000000003,0.5254265452424686
1103,13586,0.8011363636363635,2,0.13955333333333342,0.7458283305168152
1104,13597,9.552999123482278,11,0.13885666666666674,0.5205711884932085
1105,13611,12.949507945465077,14,0.13797000000000004,0.5199199191161564
1106,13624,10.91538609011603,13,0.13714666666666675,0.48696027123011076
1107,13645,18.649347084245598,21,0.1358166666666667,0.5572548721517835
1108,13654,7.95717132690188,9,0.13524666666666674,0.562504404120975
1109,13661,5.95717232116616,7,0.13480333333333339,0.564516863652638
1110,13665,2.9592167598122607,4,0.13455000000000006,0.4464886635541916
1111,13695,26.859654630223048,30,0.13265000000000005,0.5524190107981364
1112,13705,7.957210405768608,10,0.13201666666666678,0.5200103357434273
1113,13710,4.112319824711575,5,0.13170000000000004,0.4380704700946808
1114,13725,10.972665063798052,15,0.13075000000000003,0.5462802251180013
1115,13733,6.75448208175574,8,0.13024333333333338,0.5170667544007301
1116,13742,7.754210652400349,9,0.1296733333333333,0.5579361650678847
1117,13754,8.656279875194013,12,0.12891333333333332,0.5715892389416695
1118,13762,6.985981603234649,8,0.12840666666666667,0.38327659852802753
1119,13782,16.879302940867223,20,0.12714000000000014,0.5472308769822121
1120,13788,5.1234066663578846,6,0.12675999999999998,0.6088462024927139
1121,13796,6.955056842892072,8,0.12625333333333344,0.5248810276389122
1122,13811,13.31452284043123,15,0.12530333333333343,0.5965882380803426
1123,13824,10.027272634577239,13,0.12448000000000004,0.6248056361308465
1124,13844,17.698352148381442,20,0.12321333333333329,0.6193891808390617
1125,13865,18.201874550701344,21,0.12188333333333334,0.4972161381017594
1126,13878,10.598186658875257,13,0.12106000000000006,0.541509612248494
1127,13908,28.239451458046524,30,0.11916000000000004,0.593485951423645
1128,13936,19.36374077145493,28,0.11738666666666664,0.6050881200603077
1129,13965,26.75991455690483,29,0.11555000000000004,0.5364730347847116
1130,13974,7.794132063025972,9,0.11498000000000008,0.5520170794592963
1131,14004,27.59029173232547,30,0.11308000000000007,0.580495789150397
1132,14034,22.94124230200121,30,0.11118000000000006,0.6840255916118622
1133,14044,7.997348131783966,10,0.11054666666666668,0.7276535540819168
1134,14074,24.103284132575155,30,0.10864666666666667,0.6237572342157364
1135,14079,4.193831046481001,5,0.10833000000000004,0.7280814588069916
1136,14098,15.400720056072219,19,0.1071266666666667,0.6293217869181382
1137,14128,24.057811237917143,30,0.10522666666666669,0.6823212802410126
1138,14148,15.54600187009831,20,0.10396000000000005,0.6064907044172287
1139,14155,5.959013234599721,7,0.1035166666666667,0.5798572387014117
1140,14181,20.686228897802774,26,0.10187000000000002,0.626006978062483
1141,14211,22.08502290118322,30,0.09997,0.6423716644446055
1142,14215,2.9552714163121765,4,0.09971666666666668,0.4665144979953766
1143,14233,16.5913092684154,18,0.09857666666666676,0.6239932212564681
1144,14245,11.041634169821123,12,0.09781666666666666,0.6111783534288406
1145,14275,22.43553468736356,30,0.09591666666666676,0.6598770330349605
1146,14305,25.412980306078694,30,0.09401666666666675,0.6615612477064132
1147,14335,26.302616057572674,30,0.09211666666666674,0.6547351037462552
1148,14365,21.60452697313736,30,0.09021666666666672,0.7063329646984736
1149,14372,5.556462917330285,7,0.08977333333333337,0.5524514317512512
1150,14378,4.003463314880629,6,0.08939333333333332,0.6433450082937876
1151,14393,12.648304557917728,15,0.08844333333333332,0.6553710341453552
1152,14400,5.555379551349692,7,0.08800000000000008,0.625093970979963
1153,14411,9.9497769285429,11,0.0873033333333334,0.6843866407871246
1154,14417,4.2482287712809494,6,0.08692333333333346,0.5321127623319626
1155,14440,19.26126739427876,23,0.08546666666666669,0.5333947215391242
1156,14452,10.550896528579006,12,0.08470666666666671,0.5765884928405285
1157,14471,15.215147552540703,19,0.08350333333333337,0.639846312372308
1158,14501,24.531107527607787,30,0.08160333333333336,0.6965727378924688
1159,14523,17.4511318946111,22,0.08021000000000011,0.6452434069731019
1160,14553,23.409126414276876,30,0.0783100000000001,0.6231220086415609
1161,14568,12.353691413086088,15,0.0773600000000001,0.6302192707856497
1162,14598,27.394445623915086,30,0.07546000000000008,0.5973370244105657
1163,14607,7.953480809909238,9,0.07489000000000001,0.5915856030252244
1164,14637,23.96082894532715,30,0.07299,0.5919719249010086
1165,14641,2.7572907203812167,4,0.07273666666666678,0.6208814531564713
1166,14646,3.75812300647113,5,0.07242000000000004,0.5806504607200622
1167,14654,5.925962690658869,8,0.07191333333333338,0.6114486902952194
1168,14666,9.800462647588528,12,0.0711533333333334,0.6595043291648229
1169,14696,23.44154371850719,30,0.06925333333333339,0.5954516818126042
1170,14704,6.987594073240019,8,0.06874666666666673,0.5507397595793009
1171,14715,9.957171297866596,11,0.06805000000000005,0.6075481149283323
1172,14737,18.536090976919628,22,0.0666566666666667,0.6744982837276026
1173,14740,1.9602091714909529,3,0.06646666666666667,0.6781196792920431
1174,14757,13.371753844132131,17,0.06539000000000006,0.6311113501296324
1175,14787,24.458102908246563,30,0.06349000000000005,0.6244440197944641
1176,14797,8.957166470265427,10,0.06285666666666667,0.6527653723955155
1177,14827,22.59424099752923,30,0.06095666666666666,0.6572267482678096
1178,14838,9.760148603052913,11,0.06026000000000009,0.6063048053871501
1179,14868,23.355511627844244,30,0.05836000000000008,0.63263012667497
1180,14873,3.7562824772575865,5,0.058043333333333336,0.5999776184558868
1181,14885,9.962459409828687,12,0.057283333333333464,0.6072701861461004
1182,14889,3.1976750523948407,4,0.057030000000000025,0.5796301811933517
1183,14898,7.987594074366749,9,0.056460000000000066,0.5477028058634864
1184,14907,6.28490938093637,9,0.055889999999999995,0.4692055417431725
1185,14912,3.75812300647113,5,0.05557333333333336,0.804231870174408
1186,14921,7.555101486360245,9,0.055003333333333404,0.6980276670720842
1187,14951,23.30709436774828,30,0.05310333333333339,0.6411835819482803
1188,14981,24.99251172451492,30,0.05120333333333338,0.619560381770134
1189,14988,5.75398111745015,7,0.05076000000000003,0.5144856188978467
1190,14995,5.558191510520717,7,0.050316666666666676,0.6067280556474414
1191,15000,3.9590471683324666,5,0.050000000000000044,0.5176011860370636
1192,15030,25.780123038620555,30,0.050000000000000044,0.6671727418899536
1193,15041,7.758992549394479,11,0.050000000000000044,0.7233885323459451
1194,15056,13.550600543064096,15,0.050000000000000044,0.632590635617574
1195,15062,4.757953414991336,6,0.050000000000000044,0.6847657660643259
1196,15079,13.117464531966693,17,0.050000000000000044,0.6680140495300293
1197,15086,4.806818181818181,7,0.050000000000000044,0.6388511317116874
1198,15089,1.9602091714909529,3,0.050000000000000044,0.6816372076670328
1199,15095,4.793238069249872,6,0.050000000000000044,0.7651103983322779
1200,15106,9.162746757107199,11,0.050000000000000044,0.7023657153953206
1201,15116,8.949247416778071,10,0.050000000000000044,0.6011662274599076
1202,15138,18.808042176502436,22,0.050000000000000044,0.7209676030007276
1203,15142,2.9592167598122607,4,0.050000000000000044,0.7719221115112305
1204,15172,24.1179821173934,30,0.050000000000000044,0.7344115664561589
1205,15197,19.37572243038788,25,0.050000000000000044,0.6518396413326264
1206,15215,15.470912450772097,18,0.050000000000000044,0.8180627756648593
1207,15221,4.000818471847333,6,0.050000000000000044,0.5780729403098425
1208,15251,21.678927051217094,30,0.050000000000000044,0.7415198057889938
1209,15259,6.552479787236567,8,0.050000000000000044,0.7141145374625921
1210,15269,7.360629214731836,10,0.050000000000000044,0.577035441994667
1211,15275,4.757953414991336,6,0.050000000000000044,0.5625306616226832
1212,15297,17.685800210620346,22,0.050000000000000044,0.7240482460368763
1213,15308,9.353854906532238,11,0.050000000000000044,0.6315914148634131
1214,15338,22.629407889120984,30,0.050000000000000044,0.6932796955108642
1215,15368,21.883946580230763,30,0.050000000000000044,0.6139960726102193
1216,15377,7.761141018955149,9,0.050000000000000044,0.7057490977976058
1217,15398,17.29471640172533,21,0.050000000000000044,0.6140821349053156
1218,15408,8.396506752575132,10,0.050000000000000044,0.630464032292366
1219,15438,26.3918903830826,30,0.050000000000000044,0.6772356202205022
1220,15445,5.7179510524502355,7,0.050000000000000044,0.7085541444165366
1221,15475,22.988711990804063,30,0.050000000000000044,0.6223722378412883
1222,15491,13.99299736086116,16,0.050000000000000044,0.8090491965413094
1223,15521,23.739145536227163,30,0.050000000000000044,0.6223859697580337
1224,15540,15.965339545168325,19,0.050000000000000044,0.6546707310174641
1225,15561,18.600847094739258,21,0.050000000000000044,0.6970077710492271
1226,15570,7.786495684369079,9,0.050000000000000044,0.6500691374142965
1227,15582,10.91834770509446,12,0.050000000000000044,0.6827495942513148
1228,15595,10.16268141562152,13,0.050000000000000044,0.6846751731175643
1229,15601,5.0505886315567,6,0.050000000000000044,0.5410409321387609
1230,15610,7.39154880298342,9,0.050000000000000044,0.6380813850296868
1231,15632,18.16900507451241,22,0.050000000000000044,0.6388342651453885
1232,15641,8.2698054834612,9,0.050000000000000044,0.5687284502718184
1233,15671,26.68224099843195,30,0.050000000000000044,0.678840833902359
1234,15680,6.569107743526618,9,0.050000000000000044,0.6297813852628072
1235,15688,6.959012388268193,8,0.050000000000000044,0.5851129218935966
1236,15699,9.950305991369495,11,0.050000000000000044,0.7376074222001162
1237,15714,10.742177689846082,15,0.050000000000000044,0.6509307940800985
1238,15744,24.568353173051104,30,0.050000000000000044,0.6283151720960934
1239,15755,9.871454775727454,11,0.050000000000000044,0.7492599108002402
1240,15785,23.52038793024488,30,0.050000000000000044,0.7011105785767238
1241,15792,4.967232500114251,7,0.050000000000000044,0.7563052560601916
1242,15805,10.761332346304522,13,0.050000000000000044,0.7846116148508512
1243,15835,21.481777016774384,30,0.050000000000000044,0.6280746916929881
1244,15843,6.554239335519868,8,0.050000000000000044,0.688966903835535
1245,15850,5.559084282982622,7,0.050000000000000044,0.6185082537787301
1246,15854,2.957376534134098,4,0.050000000000000044,0.6703829169273376
1247,15864,8.957171302104223,10,0.050000000000000044,0.5421175956726074
1248,15885,18.558653626524638,21,0.050000000000000044,0.7441937980197725
1249,15904,17.249465420624887,19,0.050000000000000044,0.5536724940726632
1250,15908,2.9592167598122607,4,0.050000000000000044,0.5869400501251221
1251,15928,16.95719231058822,20,0.050000000000000044,0.695854014903307
1252,15958,23.10649490736259,30,0.050000000000000044,0.6108092457056046
1253,15968,7.962493343561433,10,0.050000000000000044,0.6016356199979782
1254,15974,4.959018187143877,6,0.050000000000000044,0.6035018563270569
1255,16004,27.51342117420856,30,0.050000000000000044,0.6476841638485591
1256,16012,6.756195240334301,8,0.050000000000000044,0.7558468915522099
1257,16042,26.99579804877101,30,0.050000000000000044,0.7313850661118825
1258,16072,22.514688903468787,30,0.050000000000000044,0.6852938741445541
1259,16087,11.119811614822902,15,0.050000000000000044,0.7505801220734915
1260,16094,5.565852477850474,7,0.050000000000000044,0.6718191504478455
1261,16102,6.957162084773189,8,0.050000000000000044,0.7267675548791885
1262,16132,25.687016311144706,30,0.050000000000000044,0.7211626460154851
1263,16162,23.990023369219898,30,0.050000000000000044,0.6894018272558848
1264,16192,24.093527146142478,30,0.050000000000000044,0.7527029534180959
1265,16219,21.8555745668589,27,0.050000000000000044,0.7604322753570698
1266,16232,11.957161910342208,13,0.050000000000000044,0.7089125995452588
1267,16242,7.359807322232463,10,0.050000000000000044,0.7535018920898438
1268,16248,4.450896030969365,6,0.050000000000000044,0.690566306312879
1269,16259,10.193944464815695,11,0.050000000000000044,0.591264239766381
1270,16266,5.353280573771163,7,0.050000000000000044,0.7018612282616752
1271,16271,4.277200005325695,5,0.050000000000000044,0.7390587866306305
1272,16301,24.91132683929639,30,0.050000000000000044,0.7702978352705637
1273,16314,11.957161910342208,13,0.050000000000000044,0.7243038805631491
1274,16320,4.959018187143877,6,0.050000000000000044,0.6228901495536169
1275,16326,4.9204577175083335,6,0.050000000000000044,0.7078395187854767
1276,16356,23.526224192144234,30,0.050000000000000044,0.710907640059789
1277,16386,22.91119668725872,30,0.050000000000000044,0.7602069030205408
1278,16398,9.079610545579259,12,0.050000000000000044,0.7949292709430059
1279,16409,9.758298261425102,11,0.050000000000000044,0.6355570934035562
1280,16439,23.4223755401989,30,0.050000000000000044,0.6950865536928177
1281,16445,5.1957955760071854,6,0.050000000000000044,0.8596012393633524
1282,16475,22.78661939099846,30,0.050000000000000044,0.8100285877784094
1283,16485,8.55299926891232,10,0.050000000000000044,0.7229112476110459
1284,16494,7.9553158299025775,9,0.050000000000000044,0.6858503023783366
1285,16507,11.470913857741007,13,0.050000000000000044,0.6869289714556474
1286,16513,4.955064039787177,6,0.050000000000000044,0.6585288544495901
1287,16527,11.684393204919383,14,0.050000000000000044,0.6783494864191327
1288,16547,16.874480908812025,20,0.050000000000000044,0.8329068407416343
1289,16554,5.554622116450162,7,0.050000000000000044,0.6973956567900521
1290,16584,25.110442898527058,30,0.050000000000000044,0.7232224822044373
1291,16614,23.94525902274293,30,0.050000000000000044,0.736282295982043
1292,16619,3.9572014196905787,5,0.050000000000000044,0.5204901069402694
1293,16626,5.9571636464636555,7,0.050000000000000044,0.8050528424126762
1294,16634,5.7630889022879455,8,0.050000000000000044,0.6119183488190174
1295,16638,2.9573710298187494,4,0.050000000000000044,0.7012193202972412
1296,16642,2.9573710298187494,4,0.050000000000000044,0.701200470328331
1297,16663,16.071087893425474,21,0.050000000000000044,0.6663265895275843
1298,16688,19.450449331864295,25,0.050000000000000044,0.707700217962265
1299,16697,7.758307835648623,9,0.050000000000000044,0.7107739680343204
1300,16702,3.9572063683176055,5,0.050000000000000044,0.9009915113449096
1301,16719,14.483344774858118,17,0.050000000000000044,0.7728303565698511
1302,16749,25.290904699955377,30,0.050000000000000044,0.6898048525055249
1303,16779,24.942616197252736,30,0.050000000000000044,0.6809271176656088
1304,16788,7.752882324170098,9,0.050000000000000044,0.6917414632108476
1305,16794,4.453329162856381,6,0.050000000000000044,0.7286215325196584
1306,16824,23.79308447310856,30,0.050000000000000044,0.7023767019311588
1307,16832,6.758308684802524,8,0.050000000000000044,0.6243048086762428
1308,16862,27.961661626091274,30,0.050000000000000044,0.6930778682231903
1309,16889,21.296722383279327,27,0.050000000000000044,0.7115842578587709
1310,16900,9.788718123191671,11,0.050000000000000044,0.7999276410449635
1311,16908,6.794132207654073,8,0.050000000000000044,0.6597220711410046
1312,16923,13.393891071977425,15,0.050000000000000044,0.7022067626317342
1313,16935,9.806442647326756,12,0.050000000000000044,0.6686660846074423
1314,16943,6.955047971433825,8,0.050000000000000044,0.8060479462146759
1315,16949,4.553192807398928,6,0.050000000000000044,0.5699264456828436
1316,16952,1.9583725634928275,3,0.050000000000000044,0.527640680472056
1317,16959,5.95717232116616,7,0.050000000000000044,0.7074090625558581
1318,16980,17.85903664002202,21,0.050000000000000044,0.623332081806092
1319,17008,23.41191303752512,28,0.050000000000000044,0.8073524023805346
1320,17022,12.55719900448313,14,0.050000000000000044,0.8124397737639291
1321,17050,24.176471261344933,28,0.050000000000000044,0.7510316808308873
1322,17069,16.562612537203268,19,0.050000000000000044,0.7643770716692272
1323,17099,23.968986678087692,30,0.050000000000000044,0.7977863510449728
1324,17106,5.363406653714227,7,0.050000000000000044,0.7713063444410052
1325,17124,13.527066456285457,18,0.050000000000000044,0.8049859752257665
1326,17148,20.20376481161006,24,0.050000000000000044,0.7637551861504713
1327,17158,8.590303509655895,10,0.050000000000000044,0.8475485593080521
1328,17188,26.362381347761076,30,0.050000000000000044,0.7162374794483185
1329,17218,25.567184838358582,30,0.050000000000000044,0.7140987485647201
1330,17248,25.351492622215137,30,0.050000000000000044,0.8191883529225985
1331,17264,13.956647004080743,16,0.050000000000000044,1.004182893782854
1332,17273,8.191623203829911,9,0.050000000000000044,0.7171728544765048
1333,17298,20.52589342165703,25,0.050000000000000044,0.8327791595458984
1334,17328,24.021184643726286,30,0.050000000000000044,0.773921803633372
1335,17358,25.064713781117575,30,0.050000000000000044,0.8905919263760249
1336,17370,10.951351469962063,12,0.050000000000000044,0.7273247366150221
1337,17376,4.114307124929728,6,0.050000000000000044,0.8349045713742574
1338,17380,2.7591154181621453,4,0.050000000000000044,0.5917968153953552
1339,17396,13.948236162518265,16,0.050000000000000044,0.7212522812187672
1340,17426,24.74693248685996,30,0.050000000000000044,0.805259237686793
1341,17450,17.901460992683727,24,0.050000000000000044,0.7732433713972569
1342,17474,18.651864816905075,24,0.050000000000000044,0.7877812472482523
1343,17484,8.957162630788783,10,0.050000000000000044,0.8017768800258637
