episode,global_step,episode_reward,episode_length,episode_speed_mean,episode_crashed_mean,episode_action_mean,episode_TimeLimit.truncated_mean,episode_crashed
5635,52355,0.980952737852931,2,22.576623368789285,0.5,2.5,0.0,1.0
5636,52364,7.718800006434321,9,23.61558840348893,0.1111111111111111,2.0,0.0,1.0
5637,52384,18.335259018465877,20,24.760313197899976,0.05,2.0,0.0,1.0
5638,52392,6.801363764330745,8,24.356624748419595,0.125,2.75,0.0,1.0
5639,52401,7.707684734836221,9,23.82174972622737,0.1111111111111111,1.3333333333333333,0.0,1.0
5640,52417,14.55864741280675,16,25.093817397194275,0.0625,2.4375,0.0,1.0
5641,52439,20.309422174468637,22,24.7512265329318,0.045454545454545456,1.9545454545454546,0.0,1.0
5642,52449,8.714587608352304,10,24.54240172932004,0.1,2.4,0.0,1.0
5643,52461,10.625432768836617,12,24.326014360833465,0.08333333333333333,1.75,0.0,1.0
5644,52464,1.9441031571477652,3,25.0,0.3333333333333333,2.0,0.0,1.0
5645,52493,27.080299535766244,29,24.810896897108673,0.034482758620689655,1.6206896551724137,0.0,1.0
5646,52498,3.873065412044525,5,23.585218853422596,0.2,2.6,0.0,1.0
5647,52504,4.886570313945413,6,24.35790531134828,0.16666666666666666,2.1666666666666665,0.0,1.0
5648,52514,8.693892326205969,10,25.08332861764976,0.1,1.9,0.0,1.0
5649,52517,1.9743286166340113,3,24.414673550575255,0.3333333333333333,3.0,0.0,1.0
5650,52527,8.83665237762034,10,26.78533580588023,0.1,1.9,0.0,1.0
5651,52547,18.550299543887377,20,26.021200882413506,0.05,2.85,0.0,1.0
5652,52554,5.875304538756609,7,25.402794960961437,0.14285714285714285,2.142857142857143,0.0,1.0
5653,52572,16.435409247875214,18,24.945873921658343,0.05555555555555555,1.9444444444444444,0.0,1.0
5654,52576,2.92136812210083,4,22.873439306724535,0.25,1.25,0.0,1.0
5655,52592,14.601429918780923,16,25.529088432518076,0.0625,2.625,0.0,1.0
5656,52604,10.715007482096553,12,25.21176428803955,0.08333333333333333,2.0,0.0,1.0
5657,52611,5.798094371333718,7,24.49583814798488,0.14285714285714285,1.4285714285714286,0.0,1.0
5658,52622,9.810942497104406,11,26.983377387923905,0.09090909090909091,2.3636363636363638,0.0,1.0
5659,52632,8.741043031215668,10,24.463138924938534,0.1,1.5,0.0,1.0
5660,52643,9.6596446223557,11,24.456884602215016,0.09090909090909091,1.5454545454545454,0.0,1.0
5661,52648,3.8625039644539356,5,22.68720620672865,0.2,2.4,0.0,1.0
5662,52675,25.20948795415461,27,25.07669831091036,0.037037037037037035,2.2962962962962963,0.0,1.0
5663,52686,9.938377756625414,11,29.99432949055163,0.09090909090909091,1.8181818181818181,0.0,1.0
5664,52701,13.601578790694475,15,25.021500878301747,0.06666666666666667,1.8,0.0,1.0
5665,52710,7.845138508826494,9,25.659654337349497,0.1111111111111111,2.7777777777777777,0.0,1.0
5666,52729,17.41882741264999,19,24.73424669187889,0.05263157894736842,2.0,0.0,1.0
5667,52739,8.849906742572784,10,26.624424524337257,0.1,1.6,0.0,1.0
5668,52747,6.762643951922655,8,23.967394471884106,0.125,2.875,0.0,1.0
5669,52763,14.721426961943507,16,27.139411900665067,0.0625,2.9375,0.0,1.0
5670,52774,9.648193556815386,11,24.129455928835682,0.09090909090909091,1.7272727272727273,0.0,1.0
5671,52809,32.84113645553589,35,24.90683310915388,0.02857142857142857,1.7142857142857142,0.0,1.0
5672,52812,1.9755900893360376,3,24.18772563291572,0.3333333333333333,2.0,0.0,1.0
5673,52825,11.565941154956818,13,23.917230066240844,0.07692307692307693,1.7692307692307692,0.0,1.0
5674,52827,0.9784298930317163,2,19.91130811549714,0.5,2.5,0.0,1.0
5675,52832,3.854966599494219,5,22.68720620672865,0.2,1.0,0.0,1.0
5676,52864,30.12039981223643,32,25.626283395671095,0.03125,1.9375,0.0,1.0
5677,52877,11.62492916919291,13,25.11044245715417,0.07692307692307693,2.3846153846153846,0.0,1.0
5678,52897,18.437092462554574,20,25.25201478285131,0.05,2.05,0.0,1.0
5679,52903,4.869161585345864,6,24.178398031424162,0.16666666666666666,2.8333333333333335,0.0,1.0
5680,52917,12.782556114718318,14,26.529273293034702,0.07142857142857142,2.0714285714285716,0.0,1.0
5681,52935,16.380021333694458,18,24.410874863113683,0.05555555555555555,1.1111111111111112,0.0,1.0
5682,52956,19.45487463288009,21,25.84789604842023,0.047619047619047616,2.0,0.0,1.0
5683,52970,12.60060161165893,14,24.645746083680855,0.07142857142857142,2.857142857142857,0.0,1.0
5684,52977,5.804271159693599,7,23.971462450730684,0.14285714285714285,1.8571428571428572,0.0,1.0
5685,52995,16.451011238619685,18,24.94587438279104,0.05555555555555555,1.8888888888888888,0.0,1.0
5686,53001,4.828445313498378,6,23.016404646105897,0.16666666666666666,2.5,0.0,1.0
5687,53005,2.8917606063187122,4,22.881432647462276,0.25,2.0,0.0,1.0
5688,53015,8.683236161246896,10,24.15257305898491,0.1,2.1,0.0,1.0
5689,53019,2.8968033380806446,4,23.831481481481482,0.25,1.75,0.0,1.0
5690,53023,2.8961726017296314,4,22.10900775841081,0.25,1.25,0.0,1.0
5691,53042,17.474152695387602,19,25.765077693979023,0.05263157894736842,1.6842105263157894,0.0,1.0
5692,53056,12.681957680732012,14,25.84031136375362,0.07142857142857142,1.5714285714285714,0.0,1.0
5693,53079,21.284252543002367,23,24.869211381862616,0.043478260869565216,3.0434782608695654,0.0,1.0
5694,53098,17.45698062516749,19,25.13370649197618,0.05263157894736842,2.1052631578947367,0.0,1.0
5695,53101,1.9277084469795227,3,21.145343677881083,0.3333333333333333,0.3333333333333333,0.0,1.0
5696,53113,10.717139840126038,12,25.563983698818863,0.08333333333333333,2.5,0.0,1.0
5697,53121,6.810062605887651,8,24.49209542104398,0.125,2.0,0.0,1.0
5698,53126,3.8621139507740736,5,24.37279145739916,0.2,3.0,0.0,1.0
5699,53132,4.821426410228014,6,23.07267183894054,0.16666666666666666,2.1666666666666665,0.0,1.0
5700,53137,3.8723160810768604,5,23.038010339720433,0.2,3.0,0.0,1.0
5701,53170,30.96616536192596,33,25.17990204677008,0.030303030303030304,1.8181818181818181,0.0,1.0
5702,53188,16.557774979621172,18,25.65472942897948,0.05555555555555555,3.2222222222222223,0.0,1.0
5703,53191,1.9465046506375074,3,24.227238701609867,0.3333333333333333,2.6666666666666665,0.0,1.0
5704,53194,1.9274676833301783,3,21.145343677881083,0.3333333333333333,1.3333333333333333,0.0,1.0
5705,53241,44.517012713477015,47,25.179233848775315,0.02127659574468085,2.0851063829787235,0.0,1.0
5706,53245,2.8968033380806446,4,22.348936884011582,0.25,2.0,0.0,1.0
5707,53257,10.68655246309936,12,25.8270362021245,0.08333333333333333,2.0,0.0,1.0
5708,53264,5.8022912330925465,7,23.3462887577716,0.14285714285714285,2.4285714285714284,0.0,1.0
5709,53280,14.581659872084856,16,25.371002169136197,0.0625,1.8125,0.0,1.0
5710,53285,3.8733410630375147,5,24.869356647236742,0.2,1.6,0.0,1.0
5711,53291,4.818843165412545,6,22.532620800620375,0.16666666666666666,1.5,0.0,1.0
5712,53296,3.873513398692012,5,24.030649347515713,0.2,2.6,0.0,1.0
5713,53312,14.63530619814992,16,26.170831551116372,0.0625,1.9375,0.0,1.0
5714,53330,16.407511729747057,18,24.668096155101622,0.05555555555555555,2.1666666666666665,0.0,1.0
5715,53333,1.958055853843689,3,21.82585331930626,0.3333333333333333,2.6666666666666665,0.0,1.0
5716,53345,10.83860800601542,12,27.305276071272576,0.08333333333333333,1.6666666666666667,0.0,1.0
5717,53355,8.702589510008693,10,23.815041116370658,0.1,2.3,0.0,1.0
5718,53367,10.61945903301239,12,24.17002463621508,0.08333333333333333,1.75,0.0,1.0
5719,53378,9.668748456984758,11,24.24901416137026,0.09090909090909091,2.909090909090909,0.0,1.0
5720,53383,3.8614832144230604,5,23.0848030434385,0.2,2.6,0.0,1.0
5721,53401,16.504547853022814,18,25.714074498015982,0.05555555555555555,2.5555555555555554,0.0,1.0
5722,53429,26.184374053031206,28,25.588388495782432,0.03571428571428571,2.107142857142857,0.0,1.0
5723,53453,22.279286045581102,24,25.216922496570643,0.041666666666666664,2.5833333333333335,0.0,1.0
5724,53479,24.137049335986376,26,25.01253561205522,0.038461538461538464,2.5,0.0,1.0
5725,53490,9.728685734793544,11,25.003440880027014,0.09090909090909091,1.9090909090909092,0.0,1.0
5726,53506,14.691109238192439,16,26.308503284084885,0.0625,2.0625,0.0,1.0
5727,53516,8.675625720992684,10,23.754029563140037,0.1,1.2,0.0,1.0
5728,53534,16.401065964251757,18,24.236064619680768,0.05555555555555555,2.0555555555555554,0.0,1.0
5729,53548,12.975451168604195,14,29.95135664090809,0.07142857142857142,1.9285714285714286,0.0,1.0
5730,53552,2.9237863421440125,4,23.560681680236176,0.25,2.5,0.0,1.0
5731,53571,17.465689103119075,19,25.57007344311895,0.05263157894736842,3.0,0.0,1.0
5732,53576,3.870752850547433,5,23.587236271126795,0.2,2.6,0.0,1.0
5733,53588,10.769629715010524,12,25.980373382106965,0.08333333333333333,2.25,0.0,1.0
5734,53603,13.807614743709564,15,27.934871606291498,0.06666666666666667,1.7333333333333334,0.0,1.0
5735,53613,8.842133918777108,10,26.15429425413953,0.1,2.2,0.0,1.0
5736,53618,3.857944566756487,5,24.065185185185186,0.2,1.6,0.0,1.0
5737,53622,2.9949112460017204,4,27.954333878142208,0.25,2.25,0.0,1.0
5738,53629,5.805279074236751,7,23.705149836305427,0.14285714285714285,2.2857142857142856,0.0,1.0
5739,53649,18.402090528979897,20,25.14001185787823,0.05,2.2,0.0,1.0
5740,53651,0.9899497469887137,2,25.473922391271554,0.5,2.5,0.0,1.0
5741,53664,11.582245228812099,13,24.348133122296083,0.07692307692307693,2.3076923076923075,0.0,1.0
5742,53685,19.274172643199563,21,24.329713850530045,0.047619047619047616,1.1428571428571428,0.0,1.0
5743,53696,9.668793439865112,11,25.16161606432739,0.09090909090909091,2.0,0.0,1.0
5744,53701,3.9340004716068506,5,25.517528845372752,0.2,1.6,0.0,1.0
5745,53706,3.85391765832901,5,22.68720620672865,0.2,2.2,0.0,1.0
5746,53718,10.837917843833566,12,27.680437041291693,0.08333333333333333,1.75,0.0,1.0
5747,53732,12.547588219400495,14,24.88095238095238,0.07142857142857142,3.0,0.0,1.0
5748,53742,8.683390635997057,10,23.519572480372226,0.1,2.1,0.0,1.0
5749,53748,4.865551233291626,6,23.999976262956825,0.16666666666666666,1.6666666666666667,0.0,1.0
5750,53757,7.7691062316298485,9,25.506700375655832,0.1111111111111111,2.2222222222222223,0.0,1.0
5751,53796,36.91381130553782,39,25.665027081570198,0.02564102564102564,2.0256410256410255,0.0,1.0
5752,53802,4.817723134532571,6,22.923382605233396,0.16666666666666666,2.0,0.0,1.0
5753,53813,9.760990459471941,11,25.363737230498415,0.09090909090909091,1.9090909090909092,0.0,1.0
5754,53816,1.9267584681510925,3,20.84676521046679,0.3333333333333333,2.0,0.0,1.0
5755,53828,10.707800287753344,12,25.45220516709345,0.08333333333333333,2.5833333333333335,0.0,1.0
5756,53834,4.8173331413418055,6,23.07267183894054,0.16666666666666666,2.5,0.0,1.0
5757,53837,1.9810782000422478,3,26.63817233187792,0.3333333333333333,3.0,0.0,1.0
5758,53851,12.813956081867218,14,27.85198876818214,0.07142857142857142,1.5714285714285714,0.0,1.0
5759,53862,9.788924794644117,11,26.748587895632763,0.09090909090909091,1.7272727272727273,0.0,1.0
5760,53869,5.816259244456887,7,24.62539828275329,0.14285714285714285,3.2857142857142856,0.0,1.0
5761,53872,1.9302342925220728,3,21.46524917868211,0.3333333333333333,0.6666666666666666,0.0,1.0
5762,53876,2.922385076060891,4,23.198218278873963,0.25,3.0,0.0,1.0
5763,53890,12.552357772365212,14,24.747918871281747,0.07142857142857142,2.7142857142857144,0.0,1.0
5764,53900,8.709901264868677,10,25.083333329311788,0.1,3.2,0.0,1.0
5765,53916,14.498896358534694,16,24.700383745049034,0.0625,2.75,0.0,1.0
5766,53930,12.525555450469255,14,24.24255339543188,0.07142857142857142,2.0714285714285716,0.0,1.0
5767,53942,10.726177114993334,12,25.496769479748227,0.08333333333333333,1.8333333333333333,0.0,1.0
5768,53956,12.552687545772642,14,24.88095238095238,0.07142857142857142,3.0,0.0,1.0
5769,53960,2.911574024707079,4,21.84896035035228,0.25,2.25,0.0,1.0
5770,53977,15.426411271095276,17,24.1291602825719,0.058823529411764705,1.6470588235294117,0.0,1.0
5771,53996,17.543703515082598,19,25.8289070977258,0.05263157894736842,2.0,0.0,1.0
5772,54007,9.724510785192251,11,25.922858956079196,0.09090909090909091,1.8181818181818181,0.0,1.0
5773,54032,23.172206539660692,25,24.737465650651256,0.04,1.96,0.0,1.0
5774,54038,4.867016792297363,6,23.73290716933783,0.16666666666666666,2.0,0.0,1.0
5775,54042,2.8964815717190504,4,24.194444444444443,0.25,1.25,0.0,1.0
5776,54051,7.737154800444841,9,24.099536611394644,0.1111111111111111,1.5555555555555556,0.0,1.0
5777,54071,18.423589209094644,20,25.4638888810794,0.05,2.3,0.0,1.0
5778,54084,11.593576649203897,13,24.226360119157132,0.07692307692307693,1.6923076923076923,0.0,1.0
5779,54094,8.891450144350529,10,27.680977144783594,0.1,2.2,0.0,1.0
5780,54113,17.3943407330662,19,24.654527977328883,0.05263157894736842,2.263157894736842,0.0,1.0
5781,54130,15.52267612889409,17,25.202119503211712,0.058823529411764705,2.0,0.0,1.0
5782,54135,3.855161029845476,5,22.68720620672865,0.2,1.2,0.0,1.0
5783,54143,6.887204507365823,8,25.920580416644352,0.125,1.75,0.0,1.0
5784,54154,9.75383611395955,11,25.31275798908589,0.09090909090909091,2.0,0.0,1.0
5785,54169,13.59539238549769,15,25.002688130024612,0.06666666666666667,1.5333333333333334,0.0,1.0
5786,54179,8.677099606953561,10,24.833333333333336,0.1,1.0,0.0,1.0
5787,54188,7.722728807479143,9,23.61558840348893,0.1111111111111111,2.6666666666666665,0.0,1.0
5788,54192,2.911574024707079,4,22.037602790926634,0.25,2.0,0.0,1.0
5789,54196,2.9092924389988184,4,22.934788943768208,0.25,1.25,0.0,1.0
5790,54201,3.853592872619629,5,22.1847981722262,0.2,1.6,0.0,1.0
5791,54211,8.731722531840205,10,24.5940316493729,0.1,2.3,0.0,1.0
5792,54223,10.701670825481415,12,24.959671499514105,0.08333333333333333,1.5,0.0,1.0
5793,54226,1.9291456528007984,3,20.30799695371033,0.3333333333333333,0.6666666666666666,0.0,1.0
5794,54236,8.69111355021596,10,23.701601664300842,0.1,2.3,0.0,1.0
5795,54261,23.264984307810664,25,25.193148932180087,0.04,2.2,0.0,1.0
5796,54281,18.369728300720453,20,25.22862075392462,0.05,1.9,0.0,1.0
5797,54296,13.544436354190111,15,24.513048322584993,0.06666666666666667,2.2666666666666666,0.0,1.0
5798,54318,20.34891319088638,22,25.08632049089482,0.045454545454545456,2.4545454545454546,0.0,1.0
5799,54324,4.825142163783312,6,23.07267183894054,0.16666666666666666,1.1666666666666667,0.0,1.0
5800,54334,8.770132223144174,10,25.292651234234715,0.1,2.1,0.0,1.0
5801,54342,6.744339108467102,8,24.41574074074074,0.125,0.75,0.0,1.0
5802,54348,4.817578732967377,6,23.016404646105897,0.16666666666666666,2.8333333333333335,0.0,1.0
5803,54357,7.803354660049081,9,25.438968363976855,0.1111111111111111,1.7777777777777777,0.0,1.0
5804,54371,12.742954527959228,14,27.00801882810419,0.07142857142857142,2.0,0.0,1.0
5805,54383,10.650754252448678,12,24.661336224024662,0.08333333333333333,1.6666666666666667,0.0,1.0
5806,54385,0.9693503570742905,2,24.166666666666664,0.5,3.0,0.0,1.0
5807,54391,4.873327968642116,6,25.47088734067698,0.16666666666666666,2.3333333333333335,0.0,1.0
5808,54412,19.35043973661959,21,25.277777777777775,0.047619047619047616,1.9523809523809523,0.0,1.0
5809,54418,4.833605945110321,6,23.623192629178806,0.16666666666666666,1.3333333333333333,0.0,1.0
5810,54423,3.858963329344988,5,22.03914496074445,0.2,2.2,0.0,1.0
5811,54428,3.8625039644539356,5,22.879149507209267,0.2,1.0,0.0,1.0
5812,54438,8.683535793796182,10,23.843603103364323,0.1,2.1,0.0,1.0
5813,54452,12.636669812723994,14,25.78484252157154,0.07142857142857142,2.857142857142857,0.0,1.0
5814,54458,4.960108440369368,6,27.830434299870323,0.16666666666666666,2.3333333333333335,0.0,1.0
5815,54474,14.627231318503618,16,25.892820836907326,0.0625,1.9375,0.0,1.0
5816,54484,8.738279459998012,10,25.436335540513177,0.1,2.1,0.0,1.0
5817,54488,2.892627278342843,4,21.676068980660084,0.25,1.25,0.0,1.0
5818,54501,11.630997685715556,13,25.40066064679771,0.07692307692307693,2.230769230769231,0.0,1.0
5819,54517,14.634570239111781,16,25.586880549289216,0.0625,3.1875,0.0,1.0
5820,54522,3.8579429779201746,5,22.82337495732437,0.2,2.0,0.0,1.0
5821,54542,18.369601069018245,20,24.771809067781764,0.05,1.85,0.0,1.0
5822,54560,16.48246932029724,18,25.498382451850762,0.05555555555555555,1.1666666666666667,0.0,1.0
5823,54579,17.47579447645694,19,25.701754371038845,0.05263157894736842,2.6842105263157894,0.0,1.0
5824,54589,8.866187671199441,10,26.507480888805457,0.1,1.9,0.0,1.0
5825,54592,1.9302312918007374,3,22.535262401064177,0.3333333333333333,2.3333333333333335,0.0,1.0
5826,54604,10.614223897457123,12,24.172157265112418,0.08333333333333333,1.9166666666666667,0.0,1.0
5827,54608,2.8957904167473316,4,22.881432647462276,0.25,2.0,0.0,1.0
5828,54616,6.762594376690686,8,24.810568107358407,0.125,2.5,0.0,1.0
5829,54623,5.829600432887673,7,24.396878398368276,0.14285714285714285,1.5714285714285714,0.0,1.0
5830,54628,3.879342157393694,5,23.19138548317759,0.2,2.4,0.0,1.0
5831,54652,22.25765361264348,24,25.039001445978883,0.041666666666666664,1.75,0.0,1.0
5832,54671,17.38416234590113,19,24.573460396634108,0.05263157894736842,1.6842105263157894,0.0,1.0
5833,54679,6.744803825393319,8,23.775515363541405,0.125,1.375,0.0,1.0
5834,54682,1.9437405057251453,3,22.24638525835761,0.3333333333333333,3.0,0.0,1.0
5835,54694,10.614010093733668,12,24.03633591947027,0.08333333333333333,2.1666666666666665,0.0,1.0
5836,54725,28.99918651394546,31,24.959650626566628,0.03225806451612903,1.8064516129032258,0.0,1.0
5837,54737,10.61636370420456,12,24.410507855592744,0.08333333333333333,2.3333333333333335,0.0,1.0
5838,54754,15.510505674406886,17,24.938793443790406,0.058823529411764705,2.2941176470588234,0.0,1.0
5839,54773,17.51256432197988,19,26.061096901810284,0.05263157894736842,1.8421052631578947,0.0,1.0
5840,54784,9.684756696224213,11,24.800021566996485,0.09090909090909091,1.8181818181818181,0.0,1.0
5841,54790,4.883140483871102,6,24.15867564035284,0.16666666666666666,1.0,0.0,1.0
5842,54812,20.331995725631714,22,25.148807977164484,0.045454545454545456,1.7272727272727273,0.0,1.0
5843,54829,15.54059205390513,17,25.296796750074506,0.058823529411764705,2.0588235294117645,0.0,1.0
5844,54845,14.453289806842804,16,24.032250613550463,0.0625,1.375,0.0,1.0
5845,54887,39.65766155719757,42,25.175078953585853,0.023809523809523808,1.7619047619047619,0.0,1.0
5846,54891,2.8930220007896423,4,21.885073907850092,0.25,0.5,0.0,1.0
5847,54901,8.792318105697632,10,25.594033796887636,0.1,0.9,0.0,1.0
5848,54910,7.739439804106951,9,23.557334553702766,0.1111111111111111,2.4444444444444446,0.0,1.0
5849,54916,4.831473112106323,6,23.10548117255732,0.16666666666666666,2.0,0.0,1.0
5850,54928,10.656481564044952,12,24.66139546253785,0.08333333333333333,1.6666666666666667,0.0,1.0
5851,54936,6.759163836017251,8,24.242058501427724,0.125,1.0,0.0,1.0
5852,54946,8.703018644824624,10,24.38656297561588,0.1,1.9,0.0,1.0
5853,54957,9.659052431583405,11,24.145311964199433,0.09090909090909091,1.6363636363636365,0.0,1.0
5854,54963,4.900504052639008,6,25.12983730760139,0.16666666666666666,1.1666666666666667,0.0,1.0
5855,54980,15.542526323348284,17,25.34917851212818,0.058823529411764705,2.0588235294117645,0.0,1.0
5856,54990,8.732706407085061,10,25.1460604039784,0.1,1.6,0.0,1.0
5857,55006,14.48896143771708,16,24.714891275347156,0.0625,1.3125,0.0,1.0
5858,55016,8.71497750096023,10,24.346049836175986,0.1,2.1,0.0,1.0
5859,55033,15.535557487979531,17,25.459996965020636,0.058823529411764705,1.411764705882353,0.0,1.0
5860,55036,1.9627508502453566,3,21.64756051634758,0.3333333333333333,1.6666666666666667,0.0,1.0
5861,55044,6.800423244014382,8,25.335760961886432,0.125,2.125,0.0,1.0
5862,55049,3.9206722769886255,5,23.990410768423413,0.2,1.6,0.0,1.0
5863,55092,40.69998808950186,43,25.56976070064383,0.023255813953488372,2.5813953488372094,0.0,1.0
5864,55117,23.26212635729462,25,25.62448665194527,0.04,2.2,0.0,1.0
5865,55125,6.794130802154541,8,24.592483786160837,0.125,1.875,0.0,1.0
5866,55131,4.878256497904658,6,24.326851432399305,0.16666666666666666,2.0,0.0,1.0
5867,55138,5.781060555949807,7,23.485106790863764,0.14285714285714285,1.1428571428571428,0.0,1.0
5868,55161,21.289020657539368,23,25.040701535444416,0.043478260869565216,2.0869565217391304,0.0,1.0
5869,55178,15.54195799306035,17,25.35090658088096,0.058823529411764705,1.8235294117647058,0.0,1.0
5870,55197,17.600603938102722,19,26.583560222660196,0.05263157894736842,2.0526315789473686,0.0,1.0
5871,55209,10.60498289205134,12,23.718478604934703,0.08333333333333333,1.75,0.0,1.0
5872,55234,23.221635479480028,25,24.93696696843139,0.04,2.44,0.0,1.0
5873,55239,3.939184982329607,5,24.841959246028004,0.2,2.6,0.0,1.0
5874,55245,4.825514851137996,6,23.587621764974852,0.16666666666666666,1.5,0.0,1.0
5875,55253,6.81354832649231,8,24.692558840307136,0.125,2.625,0.0,1.0
5876,55274,19.39952751249075,21,25.551073897424594,0.047619047619047616,2.6666666666666665,0.0,1.0
5877,55276,0.9886883152648807,2,25.473922391271554,0.5,1.5,0.0,1.0
5878,55289,11.6305135153234,13,25.351724236807108,0.07692307692307693,2.6153846153846154,0.0,1.0
5879,55296,5.823277945630252,7,25.4925447835161,0.14285714285714285,2.2857142857142856,0.0,1.0
5880,55303,5.806281367316842,7,23.989195786051873,0.14285714285714285,2.2857142857142856,0.0,1.0
5881,55322,17.429266709834337,19,25.139644565135768,0.05263157894736842,2.0,0.0,1.0
5882,55325,1.9286506567150354,3,21.372291595540617,0.3333333333333333,1.6666666666666667,0.0,1.0
5883,55331,4.915689546614885,6,26.040143802654118,0.16666666666666666,2.0,0.0,1.0
5884,55341,8.82563354447484,10,25.745234235813108,0.1,1.7,0.0,1.0
5885,55345,2.893019039183855,4,22.10900775841081,0.25,2.25,0.0,1.0
5886,55390,42.84239896014333,45,26.198477783970198,0.022222222222222223,2.311111111111111,0.0,1.0
5887,55394,2.934700755402446,4,25.860393292822355,0.25,1.75,0.0,1.0
5888,55398,2.891615469008684,4,22.10900775841081,0.25,1.0,0.0,1.0
5889,55408,8.796023903414607,10,25.648618727530355,0.1,2.6,0.0,1.0
5890,55422,12.691421249881387,14,26.07798883902503,0.07142857142857142,2.2857142857142856,0.0,1.0
5891,55442,18.551722783595324,20,26.14199272003092,0.05,1.7,0.0,1.0
5892,55455,11.718792794272304,13,26.178870842680194,0.07692307692307693,2.1538461538461537,0.0,1.0
5893,55487,30.105148611590266,32,25.676946300111744,0.03125,2.3125,0.0,1.0
5894,55502,13.620290813967586,15,25.688388004517176,0.06666666666666667,2.0,0.0,1.0
5895,55514,10.624286947771907,12,24.170024645026157,0.08333333333333333,1.8333333333333333,0.0,1.0
5896,55522,6.768531758338213,8,23.755130372003357,0.125,2.625,0.0,1.0
5897,55528,4.822034914046526,6,22.7081938590423,0.16666666666666666,1.3333333333333333,0.0,1.0
5898,55541,11.589250722900033,13,24.832763532735477,0.07692307692307693,2.5384615384615383,0.0,1.0
5899,55558,15.722721992060542,17,27.015297229849587,0.058823529411764705,2.2941176470588234,0.0,1.0
5900,55569,9.73079234175384,11,25.002980566719092,0.09090909090909091,2.4545454545454546,0.0,1.0
5901,55578,7.845668852329254,9,26.136304415163863,0.1111111111111111,2.2222222222222223,0.0,1.0
5902,55582,2.926800051704049,4,23.56501303932939,0.25,1.0,0.0,1.0
5903,55587,3.857068259268999,5,23.0848030434385,0.2,1.6,0.0,1.0
5904,55599,10.631387311965227,12,24.596103894798215,0.08333333333333333,2.25,0.0,1.0
5905,55602,1.9412176609039307,3,22.24638525835761,0.3333333333333333,2.6666666666666665,0.0,1.0
5906,55607,3.9774822182953358,5,27.029306627660844,0.2,2.4,0.0,1.0
5907,55628,19.42624388076365,21,25.54598712726393,0.047619047619047616,1.9523809523809523,0.0,1.0
5908,55635,5.791476825252175,7,23.78939008426416,0.14285714285714285,1.4285714285714286,0.0,1.0
5909,55649,12.572779197245836,14,24.83615315421647,0.07142857142857142,2.2142857142857144,0.0,1.0
5910,55657,6.823396045714617,8,25.170669713587387,0.125,3.25,0.0,1.0
5911,55678,19.455043910071254,21,25.412128924397184,0.047619047619047616,2.142857142857143,0.0,1.0
5912,55680,0.9665720649063587,2,21.985432098765433,0.5,2.0,0.0,1.0
5913,55698,16.437016922980547,18,24.62175246143336,0.05555555555555555,1.9444444444444444,0.0,1.0
5914,55708,8.707032499834895,10,23.76957307982186,0.1,3.2,0.0,1.0
5915,55715,5.8123966827988625,7,25.29611134477638,0.14285714285714285,2.0,0.0,1.0
5916,55726,9.6595111284405,11,24.564194538253147,0.09090909090909091,1.1818181818181819,0.0,1.0
5917,55729,1.9283421039581299,3,21.145343677881083,0.3333333333333333,1.3333333333333333,0.0,1.0
5918,55737,6.756397465243936,8,23.554503879205406,0.125,2.375,0.0,1.0
5919,55739,0.9729843428358436,2,24.166666666666664,0.5,2.5,0.0,1.0
5920,55744,3.861792204901576,5,21.90320196336149,0.2,2.2,0.0,1.0
5921,55755,9.902406672015786,11,28.02951372188949,0.09090909090909091,2.3636363636363638,0.0,1.0
5922,55769,12.576436042785645,14,24.836049895124003,0.07142857142857142,1.7142857142857142,0.0,1.0
5923,55776,5.814063549041748,7,24.49266202140904,0.14285714285714285,0.8571428571428571,0.0,1.0
5924,55789,11.721220372244716,13,25.887328894698747,0.07692307692307693,2.0,0.0,1.0
5925,55805,14.567239938303828,16,25.118519322047398,0.0625,2.6875,0.0,1.0
5926,55816,9.90143046155572,11,28.56970573519897,0.09090909090909091,2.727272727272727,0.0,1.0
5927,55821,3.903061429038644,5,24.05961777533083,0.2,1.8,0.0,1.0
5928,55829,6.771345276385546,8,24.40129843345666,0.125,2.125,0.0,1.0
5929,55837,6.928165256977081,8,28.240019106867415,0.125,2.125,0.0,1.0
5930,55841,2.89080766774714,4,23.492716049382715,0.25,1.0,0.0,1.0
5931,55854,11.67146110534668,13,25.13157965128243,0.07692307692307693,2.0,0.0,1.0
5932,55871,15.47029634192586,17,24.70825268532775,0.058823529411764705,2.6470588235294117,0.0,1.0
5933,55875,2.8913658056408167,4,21.480997715282747,0.25,0.75,0.0,1.0
5934,55883,6.8402947168797255,8,25.98157228703055,0.125,2.375,0.0,1.0
5935,55895,10.715939797461033,12,26.0058508475972,0.08333333333333333,2.1666666666666665,0.0,1.0
5936,55911,14.495593685656786,16,24.433501939765016,0.0625,2.4375,0.0,1.0
5937,55917,4.83623594045639,6,22.949487667696065,0.16666666666666666,1.6666666666666667,0.0,1.0
5938,55927,8.832899091765285,10,25.890962062512507,0.1,2.6,0.0,1.0
5939,55941,12.609326777979732,14,25.380170657202658,0.07142857142857142,2.357142857142857,0.0,1.0
5940,55956,13.532644728198647,15,24.768474436107542,0.06666666666666667,2.2666666666666666,0.0,1.0
