episode,global_step,episode_reward,episode_length,epsilon,avg_loss,crashed,train_density
779,12770,0.9893852557928039,2,0.050000000000000044,0.2811470329761505,1,1.0
780,12791,19.359016598863192,21,0.050000000000000044,0.35695889379296986,1,1.0
781,12798,5.959013234599721,7,0.050000000000000044,0.35716602206230164,1,1.0
782,12802,2.9573710298187494,4,0.050000000000000044,0.3417225331068039,1,1.0
783,12825,20.452603884761313,23,0.050000000000000044,0.26598311636758887,1,1.0
784,12853,26.550446757622666,28,0.050000000000000044,0.2966578757124288,1,1.0
785,12862,6.597339801247348,9,0.050000000000000044,0.2943068775865767,1,1.0
786,12881,16.598424196266475,19,0.050000000000000044,0.3143635062794936,1,1.0
787,12893,10.357963698511384,12,0.050000000000000044,0.296641922245423,1,1.0
788,12899,4.7174084291695655,6,0.050000000000000044,0.2926872745156288,1,1.0
789,12906,5.784697458077186,7,0.050000000000000044,0.28704837603228434,1,1.0
790,12936,22.840874137277947,30,0.050000000000000044,0.28914037098487216,0,1.0
791,12942,5.195336268924597,6,0.050000000000000044,0.3129987493157387,1,1.0
792,12947,3.557624920501958,5,0.050000000000000044,0.2650156319141388,1,1.0
793,12960,11.753204288014796,13,0.050000000000000044,0.2860123641215838,1,1.0
794,12990,25.44509841119989,30,0.050000000000000044,0.3101884643236796,0,1.0
795,13004,12.746287150104578,14,0.050000000000000044,0.38256524928978514,1,1.0
796,13013,7.157248529236255,9,0.050000000000000044,0.5104175375567542,1,1.0
797,13034,15.493405685585897,21,0.050000000000000044,0.4022252034573328,1,1.0
798,13040,4.957172438484455,6,0.050000000000000044,0.3870288282632828,1,1.0
799,13052,8.821843045102279,12,0.050000000000000044,0.4442586774627368,1,1.0
800,13071,14.536345682444372,19,0.050000000000000044,0.4242993930452748,1,1.0
801,13087,13.553750176610784,16,0.050000000000000044,0.3925040140748024,1,1.0
802,13093,4.885444744293591,6,0.050000000000000044,0.3769361774126689,1,1.0
803,13113,17.268396285035266,20,0.050000000000000044,0.39495835453271866,1,1.0
804,13131,16.199508369983032,18,0.050000000000000044,0.3450502049591806,1,1.0
805,13161,27.473948829908338,30,0.050000000000000044,0.37100883076588315,0,1.0
806,13166,3.204545454545454,5,0.050000000000000044,0.3649583637714386,1,1.0
807,13185,16.919977489274675,19,0.050000000000000044,0.36141667946388845,1,1.0
808,13212,21.211868453604097,27,0.050000000000000044,0.37928540066436484,1,1.0
809,13218,4.957172438484455,6,0.050000000000000044,0.3828228438893954,1,1.0
810,13223,3.9590471683324666,5,0.050000000000000044,0.34651792943477633,1,1.0
811,13227,2.9592167598122607,4,0.050000000000000044,0.3813152462244034,1,1.0
812,13241,10.993185828159886,14,0.050000000000000044,0.33839133168969837,1,1.0
813,13255,10.308398725967544,14,0.050000000000000044,0.3340103253722191,1,1.0
814,13266,9.758302851989795,11,0.050000000000000044,0.392122127793052,1,1.0
815,13275,7.955316177977673,9,0.050000000000000044,0.37428709533479476,1,1.0
816,13283,6.5527350433707285,8,0.050000000000000044,0.36920972168445587,1,1.0
817,13290,5.681559490719408,7,0.050000000000000044,0.3961747884750366,1,1.0
818,13293,1.9583725634928275,3,0.050000000000000044,0.3339769144852956,1,1.0
819,13304,9.752357496719958,11,0.050000000000000044,0.37934669716791675,1,1.0
820,13309,3.2023098115942545,5,0.050000000000000044,0.40873333215713503,1,1.0
821,13316,6.117115952440992,7,0.050000000000000044,0.4225522705486843,1,1.0
822,13324,6.5572281810925555,8,0.050000000000000044,0.34139558859169483,1,1.0
823,13338,12.786868305118508,14,0.050000000000000044,0.37359430321625303,1,1.0
824,13344,4.403210518240707,6,0.050000000000000044,0.3257421801487605,1,1.0
825,13354,8.240737101069916,10,0.050000000000000044,0.3895113065838814,1,1.0
826,13384,26.51811960291134,30,0.050000000000000044,0.3645305390159289,0,1.0
827,13398,12.948184623096576,14,0.050000000000000044,0.3896273076534271,1,1.0
828,13407,7.957162655504025,9,0.050000000000000044,0.3404991394943661,1,1.0
829,13416,7.753950854613949,9,0.050000000000000044,0.36316367983818054,1,1.0
830,13428,9.200170960853931,12,0.050000000000000044,0.32976099972923595,1,1.0
831,13441,11.5918370855466,13,0.050000000000000044,0.39890411266913783,1,1.0
832,13465,19.128942059024677,24,0.050000000000000044,0.35760003825028736,1,1.0
833,13479,11.619527115357721,14,0.050000000000000044,0.4261826425790787,1,1.0
834,13484,3.9590471683324666,5,0.050000000000000044,0.3102899730205536,1,1.0
835,13493,7.7542394510818,9,0.050000000000000044,0.3663824101289113,1,1.0
836,13502,7.90938631002388,9,0.050000000000000044,0.37817161944177413,1,1.0
837,13508,5.277195052781539,6,0.050000000000000044,0.33551329871018726,1,1.0
838,13511,1.9602091714909529,3,0.050000000000000044,0.455317219098409,1,1.0
839,13541,22.154053466756807,30,0.050000000000000044,0.3213549608985583,0,1.0
840,13555,12.792277681750877,14,0.050000000000000044,0.4143654427358082,1,1.0
841,13573,15.197603027339927,18,0.050000000000000044,0.3193650676144494,1,1.0
842,13590,15.55110659993332,17,0.050000000000000044,0.33143645700286417,1,1.0
843,13620,24.521590833024668,30,0.050000000000000044,0.3526776358485222,0,1.0
844,13643,20.38391630625348,23,0.050000000000000044,0.3619585484266281,1,1.0
845,13670,20.184717953560856,27,0.050000000000000044,0.3506934576564365,1,1.0
846,13675,3.9590471683324666,5,0.050000000000000044,0.3448191165924072,1,1.0
847,13681,4.957172438484455,6,0.050000000000000044,0.33672909686962765,1,1.0
848,13686,3.199682108644822,5,0.050000000000000044,0.38147230744361876,1,1.0
849,13695,7.949254748730609,9,0.050000000000000044,0.3712649726205402,1,1.0
850,13704,7.952922979590016,9,0.050000000000000044,0.328623750143581,1,1.0
851,13727,18.665177458285154,23,0.050000000000000044,0.36728130280971527,1,1.0
852,13737,8.05931565124314,10,0.050000000000000044,0.38552490472793577,1,1.0
853,13748,9.755150819650403,11,0.050000000000000044,0.32459764047102496,1,1.0
854,13755,5.564024782765432,7,0.050000000000000044,0.389853515795299,1,1.0
855,13763,6.591189089001457,8,0.050000000000000044,0.37669092789292336,1,1.0
856,13793,24.021948098098232,30,0.050000000000000044,0.3424869358539581,0,1.0
857,13797,2.9592167598122607,4,0.050000000000000044,0.4195904769003391,1,1.0
858,13816,17.388994710313316,19,0.050000000000000044,0.34522386444242376,1,1.0
859,13843,22.355971339530424,27,0.050000000000000044,0.3684131580370444,1,1.0
860,13847,3.1953619739646433,4,0.050000000000000044,0.2327856495976448,1,1.0
861,13856,7.955056698263971,9,0.050000000000000044,0.39517705308066475,1,1.0
862,13868,10.394344235862215,12,0.050000000000000044,0.38568659995992977,1,1.0
863,13883,13.365538163175378,15,0.050000000000000044,0.3925361901521683,1,1.0
864,13895,10.758299007562117,12,0.050000000000000044,0.38178321594993275,1,1.0
865,13901,4.959018187143877,6,0.050000000000000044,0.37945376336574554,1,1.0
866,13906,3.2509302735402907,5,0.050000000000000044,0.3147933781147003,1,1.0
867,13918,9.969467225984276,12,0.050000000000000044,0.35671286036570865,1,1.0
868,13922,3.123423724599727,4,0.050000000000000044,0.4008217751979828,1,1.0
869,13925,1.9602091714909529,3,0.050000000000000044,0.361175000667572,1,1.0
870,13942,13.49652845702461,17,0.050000000000000044,0.3704195145298453,1,1.0
871,13948,4.981745854318713,6,0.050000000000000044,0.38646217187245685,1,1.0
872,13975,24.036060929034708,27,0.050000000000000044,0.36832065052456325,1,1.0
873,13987,10.56212520006971,12,0.050000000000000044,0.3708956763148308,1,1.0
874,13992,3.9590471683324666,5,0.050000000000000044,0.32795411348342896,1,1.0
875,13999,5.553033944611698,7,0.050000000000000044,0.3313248412949698,1,1.0
876,14029,24.7383234199453,30,0.050000000000000044,0.4844603026906649,0,1.0
877,14047,15.754599081884008,18,0.050000000000000044,0.4909997797674603,1,1.0
878,14065,15.758077142606211,18,0.050000000000000044,0.42601695905129117,1,1.0
879,14074,7.756606391946673,9,0.050000000000000044,0.4500615629884932,1,1.0
880,14080,4.994701663277258,6,0.050000000000000044,0.46723705530166626,1,1.0
881,14087,5.959013234599721,7,0.050000000000000044,0.3968063827071871,1,1.0
882,14092,3.9590471683324666,5,0.050000000000000044,0.40062775611877444,1,1.0
883,14098,4.983616191935585,6,0.050000000000000044,0.43438100814819336,1,1.0
884,14106,6.98070880195668,8,0.050000000000000044,0.4761015325784683,1,1.0
885,14125,15.050349858217787,19,0.050000000000000044,0.46030140707367345,1,1.0
886,14141,14.034094636984054,16,0.050000000000000044,0.40051397681236267,1,1.0
887,14146,3.9590471683324666,5,0.050000000000000044,0.37018885612487795,1,1.0
888,14158,10.756060776267097,12,0.050000000000000044,0.48788655797640484,1,1.0
889,14164,4.756095729915731,6,0.050000000000000044,0.4866826335589091,1,1.0
890,14194,27.75446000118599,30,0.050000000000000044,0.430610728263855,0,1.0
891,14224,25.170414025983213,30,0.050000000000000044,0.4700086404879888,0,1.0
892,14236,10.548786384267274,12,0.050000000000000044,0.41843244433403015,1,1.0
893,14245,7.951627833646865,9,0.050000000000000044,0.41651609871122575,1,1.0
894,14255,7.884063834019076,10,0.050000000000000044,0.4495352804660797,1,1.0
895,14272,14.154736078366659,17,0.050000000000000044,0.4197882010656245,1,1.0
896,14278,4.9555893528467045,6,0.050000000000000044,0.407872478167216,1,1.0
897,14292,12.012551902994558,14,0.050000000000000044,0.4403113052248955,1,1.0
898,14302,8.399235380720382,10,0.050000000000000044,0.4134607225656509,1,1.0
899,14310,5.791340091274632,8,0.050000000000000044,0.4566316418349743,1,1.0
900,14327,14.118820510357732,17,0.050000000000000044,0.4518665285671459,1,1.0
901,14343,13.630334481171152,16,0.050000000000000044,0.4110176544636488,1,1.0
902,14346,1.9602091714909529,3,0.050000000000000044,0.4607688784599304,1,1.0
903,14376,25.022154075240138,30,0.050000000000000044,0.4139936665693919,0,1.0
904,14398,19.127105901182386,22,0.050000000000000044,0.4739986847747456,1,1.0
905,14424,21.239230159700625,26,0.050000000000000044,0.3904033899307251,1,1.0
906,14443,14.289422101712454,19,0.050000000000000044,0.44114421857030767,1,1.0
907,14473,27.985426203543277,30,0.050000000000000044,0.41180266489585243,0,1.0
908,14487,11.159995150142015,14,0.050000000000000044,0.4664100195680346,1,1.0
909,14497,7.369312382942498,10,0.050000000000000044,0.38551320135593414,1,1.0
910,14513,13.757503834366654,16,0.050000000000000044,0.43410948757082224,1,1.0
911,14529,14.396286793458279,16,0.050000000000000044,0.43662252463400364,1,1.0
912,14551,18.80470853796924,22,0.050000000000000044,0.45745994557033887,1,1.0
913,14559,6.959012388268193,8,0.050000000000000044,0.4885883033275604,1,1.0
914,14578,15.177061273148347,19,0.050000000000000044,0.43440501784023483,1,1.0
915,14591,11.116966085790907,13,0.050000000000000044,0.43271082868942845,1,1.0
916,14595,3.1976750523948407,4,0.050000000000000044,0.4133511558175087,1,1.0
917,14599,2.9875924206988147,4,0.050000000000000044,0.39002250880002975,1,1.0
918,14607,6.187656627626505,8,0.050000000000000044,0.4450519159436226,1,1.0
919,14612,3.9550942616836293,5,0.050000000000000044,0.5106098890304566,1,1.0
920,14630,15.948711037093691,18,0.050000000000000044,0.36524905098809135,1,1.0
921,14640,8.764101554316925,10,0.050000000000000044,0.43448596596717837,1,1.0
922,14670,25.525644869263765,30,0.050000000000000044,0.38758054971694944,1,1.0
923,14678,6.274862435006808,8,0.050000000000000044,0.35940041206777096,1,1.0
924,14689,8.559652689735497,11,0.050000000000000044,0.40079603953795,1,1.0
925,14694,3.9875938022083695,5,0.050000000000000044,0.484223335981369,1,1.0
926,14724,23.795419590957234,30,0.050000000000000044,0.4598653107881546,0,1.0
927,14754,23.779283288666683,30,0.050000000000000044,0.4450607508420944,0,1.0
928,14761,5.756083536302313,7,0.050000000000000044,0.4369550773075649,1,1.0
929,14773,10.197747275036743,12,0.050000000000000044,0.3960389743248622,1,1.0
930,14782,7.567193534105679,9,0.050000000000000044,0.4035823875003391,1,1.0
931,14812,25.81458519500766,30,0.050000000000000044,0.44133652945359547,0,1.0
932,14824,10.756890480460454,12,0.050000000000000044,0.41472815225521725,1,1.0
933,14835,9.955047543225469,11,0.050000000000000044,0.4391035044735128,1,1.0
934,14847,9.232048914060721,12,0.050000000000000044,0.38899368171890575,1,1.0
935,14877,24.019146290246937,30,0.050000000000000044,0.391571373740832,0,1.0
936,14886,7.185566579462939,9,0.050000000000000044,0.41351663404040867,1,1.0
937,14891,3.5992609509428304,5,0.050000000000000044,0.4204707443714142,1,1.0
938,14903,10.001921598182717,12,0.050000000000000044,0.39018212755521137,1,1.0
939,14908,3.9572063683176055,5,0.050000000000000044,0.3738392651081085,1,1.0
940,14915,4.806818181818181,7,0.050000000000000044,0.48031507645334515,1,1.0
941,14925,8.522935935408212,10,0.050000000000000044,0.47120301425457,1,1.0
942,14932,5.79069201805937,7,0.050000000000000044,0.4577573708125523,1,1.0
943,14962,22.99999997019506,30,0.050000000000000044,0.3977146804332733,0,1.0
944,14977,12.20236977975092,15,0.050000000000000044,0.4573475261529287,1,1.0
945,14986,7.4578024814149195,9,0.050000000000000044,0.39190399646759033,1,1.0
946,14996,7.372871810388538,10,0.050000000000000044,0.44189645648002623,1,1.0
947,15007,9.754889211309704,11,0.050000000000000044,0.5627352351492102,1,1.0
948,15012,3.9590471683324666,5,0.050000000000000044,0.6345292687416076,1,1.0
949,15019,5.957167485940297,7,0.050000000000000044,0.5379763288157327,1,1.0
950,15027,6.850442024630771,8,0.050000000000000044,0.5400488711893559,1,1.0
951,15044,15.760148722095275,17,0.050000000000000044,0.4755694988895865,1,1.0
952,15058,10.572559463794969,14,0.050000000000000044,0.4571477919816971,1,1.0
953,15073,12.055543406440185,15,0.050000000000000044,0.4657909691333771,1,1.0
954,15080,5.95717232116616,7,0.050000000000000044,0.518601085458483,1,1.0
955,15086,4.758342731953968,6,0.050000000000000044,0.5237787216901779,1,1.0
956,15112,21.909445662751782,26,0.050000000000000044,0.48895142800532854,1,1.0
957,15128,13.362060585460343,16,0.050000000000000044,0.46547411382198334,1,1.0
958,15133,3.952976696798363,5,0.050000000000000044,0.5207330286502838,1,1.0
959,15151,15.696207509982342,18,0.050000000000000044,0.48298367526796127,1,1.0
960,15171,18.159442662024084,20,0.050000000000000044,0.5500739172101021,1,1.0
961,15179,5.989532800863482,8,0.050000000000000044,0.512685488909483,1,1.0
962,15192,11.790690961498358,13,0.050000000000000044,0.4126132520345541,1,1.0
963,15222,26.337157985186128,30,0.050000000000000044,0.4398659904797872,0,1.0
964,15252,25.05947177655659,30,0.050000000000000044,0.47388621866703035,0,1.0
965,15282,24.982980928997765,30,0.050000000000000044,0.456109589835008,0,1.0
966,15289,5.761142009914777,7,0.050000000000000044,0.5435683471815926,1,1.0
967,15297,6.9571666396087695,8,0.050000000000000044,0.49896517023444176,1,1.0
968,15312,13.15937453059806,15,0.050000000000000044,0.49938294490178425,1,1.0
969,15331,16.358778487018746,19,0.050000000000000044,0.48524011906824616,1,1.0
970,15346,11.682266848440197,15,0.050000000000000044,0.4839133242766062,1,1.0
971,15359,11.355123541707027,13,0.050000000000000044,0.43406040278764874,1,1.0
972,15361,0.925822775924396,2,0.050000000000000044,0.47514578700065613,1,1.0
973,15370,6.399338637641965,9,0.050000000000000044,0.5218448241551717,1,1.0
974,15375,3.9590471683324666,5,0.050000000000000044,0.43515664935112,1,1.0
975,15379,3.1976750523948407,4,0.050000000000000044,0.5696294382214546,1,1.0
976,15388,7.036985229055672,9,0.050000000000000044,0.533320825960901,1,1.0
977,15396,6.983931073925279,8,0.050000000000000044,0.5441688522696495,1,1.0
978,15404,6.448926831140106,8,0.050000000000000044,0.5010265484452248,1,1.0
979,15413,6.879731030037213,9,0.050000000000000044,0.47767186164855957,1,1.0
980,15425,9.954976957646275,12,0.050000000000000044,0.47436437010765076,1,1.0
981,15445,18.16152062842206,20,0.050000000000000044,0.4388510063290596,1,1.0
982,15460,13.75827860709561,15,0.050000000000000044,0.520104459921519,1,1.0
983,15482,19.844770706331953,22,0.050000000000000044,0.3951601507988843,1,1.0
984,15512,24.62728670988856,30,0.050000000000000044,0.5091812958319982,0,1.0
985,15542,23.945614313432102,30,0.050000000000000044,0.4809103821714719,0,1.0
986,15552,8.764105623040217,10,0.050000000000000044,0.46565945744514464,1,1.0
987,15570,14.56371316932846,18,0.050000000000000044,0.44271105693446267,1,1.0
988,15575,3.5584032579861944,5,0.050000000000000044,0.4599460422992706,1,1.0
989,15596,18.473214552089726,21,0.050000000000000044,0.5060673242523557,1,1.0
990,15609,11.998913391576659,13,0.050000000000000044,0.44354739212072813,1,1.0
991,15616,5.959013234599721,7,0.050000000000000044,0.5331507410321917,1,1.0
992,15622,5.197649350608877,6,0.050000000000000044,0.5347751528024673,1,1.0
993,15638,14.756194326991379,16,0.050000000000000044,0.4582120608538389,1,1.0
994,15654,14.790694569398209,16,0.050000000000000044,0.4807212520390749,1,1.0
995,15681,23.159825127919063,27,0.050000000000000044,0.4996714018009327,1,1.0
996,15692,10.043491785905042,11,0.050000000000000044,0.488452364097942,1,1.0
997,15722,24.72913329917542,30,0.050000000000000044,0.5165048758188884,0,1.0
998,15752,24.46590132722296,30,0.050000000000000044,0.46746700604756675,0,1.0
999,15758,4.65415856122663,6,0.050000000000000044,0.4848288396994273,1,1.0
1000,15768,7.9606525435463835,10,0.050000000000000044,0.44783064126968386,1,1.0
1001,15775,5.95532657664769,7,0.050000000000000044,0.4372728977884565,1,1.0
1002,15782,5.953221669836626,7,0.050000000000000044,0.5118367884840284,1,1.0
1003,15797,13.003656197824064,15,0.050000000000000044,0.5654980460802714,1,1.0
1004,15827,26.544467483392577,30,0.050000000000000044,0.42894794841607414,0,1.0
1005,15839,10.953478262205493,12,0.050000000000000044,0.5498693784077963,1,1.0
1006,15847,7.047725167975983,8,0.050000000000000044,0.4234209954738617,1,1.0
1007,15853,4.957177290232426,6,0.050000000000000044,0.3985408768057823,1,1.0
1008,15864,9.160257171000168,11,0.050000000000000044,0.484929848801006,1,1.0
1009,15885,19.590463818218687,21,0.050000000000000044,0.4577288499900273,1,1.0
1010,15894,8.045875561120317,9,0.050000000000000044,0.45837972892655265,1,1.0
1011,15898,2.9592167598122607,4,0.050000000000000044,0.5252628028392792,1,1.0
1012,15927,24.242892427168456,29,0.050000000000000044,0.4370263845756136,1,1.0
1013,15931,2.9592167598122607,4,0.050000000000000044,0.42980553209781647,1,1.0
1014,15944,11.76114098917127,13,0.050000000000000044,0.49077198138603795,1,1.0
1015,15949,3.3619134677517817,5,0.050000000000000044,0.415958034992218,1,1.0
1016,15956,5.95716295071267,7,0.050000000000000044,0.49618659700666157,1,1.0
1017,15964,7.104649470166671,8,0.050000000000000044,0.48555306531488895,1,1.0
1018,15977,11.396438694247568,13,0.050000000000000044,0.4759681729169992,1,1.0
1019,15992,11.248678508531055,15,0.050000000000000044,0.5148266990979512,1,1.0
1020,15998,4.0056818181818175,6,0.050000000000000044,0.5042629937330881,1,1.0
1021,16028,24.024143324139715,30,0.050000000000000044,0.5564884165922801,0,1.0
1022,16040,9.759338003521966,12,0.050000000000000044,0.6022140656908354,1,1.0
1023,16048,6.557238354686286,8,0.050000000000000044,0.5408501550555229,1,1.0
1024,16058,7.054694241641835,10,0.050000000000000044,0.5626654475927353,1,1.0
1025,16074,11.699789945904522,16,0.050000000000000044,0.5392583999782801,1,1.0
1026,16078,2.4011735340394504,4,0.050000000000000044,0.6790969967842102,1,1.0
1027,16087,7.385733690625269,9,0.050000000000000044,0.5243824885951148,1,1.0
1028,16097,8.765955955320745,10,0.050000000000000044,0.500890564918518,1,1.0
1029,16117,15.302636659864904,20,0.050000000000000044,0.5423601925373077,1,1.0
1030,16122,3.788344476395097,5,0.050000000000000044,0.5377333164215088,1,1.0
1031,16129,5.322008063970039,7,0.050000000000000044,0.5235238586153302,1,1.0
1032,16142,11.553755726415257,13,0.050000000000000044,0.5107370018959045,1,1.0
1033,16151,7.353074191507049,9,0.050000000000000044,0.51354538069831,1,1.0
1034,16161,8.795841595321757,10,0.050000000000000044,0.5788757354021072,1,1.0
1035,16185,19.73183060661116,24,0.050000000000000044,0.5149235700567564,1,1.0
1036,16195,7.809433233922756,10,0.050000000000000044,0.4874759912490845,1,1.0
1037,16207,10.122763909858183,12,0.050000000000000044,0.5609190687537193,1,1.0
1038,16218,9.953465500464418,11,0.050000000000000044,0.6129699945449829,1,1.0
1039,16225,5.989439815306069,7,0.050000000000000044,0.6052751668861934,1,1.0
1040,16255,23.502749293549837,30,0.050000000000000044,0.4641970117886861,0,1.0
1041,16270,13.555472406768146,15,0.050000000000000044,0.5361519813537597,1,1.0
1042,16276,5.2711146847154975,6,0.050000000000000044,0.4750539759794871,1,1.0
1043,16284,6.758472584046082,8,0.050000000000000044,0.5123037099838257,1,1.0
1044,16303,16.80391070276534,19,0.050000000000000044,0.5028233190900401,1,1.0
1045,16312,7.951356385746376,9,0.050000000000000044,0.5111332270834181,1,1.0
1046,16320,6.475951235803783,8,0.050000000000000044,0.5184953026473522,1,1.0
1047,16350,28.34545017589829,30,0.050000000000000044,0.5273630092541377,0,1.0
1048,16377,20.49131447421452,27,0.050000000000000044,0.4987625512811873,1,1.0
1049,16385,7.121560419550228,8,0.050000000000000044,0.5894469544291496,1,1.0
1050,16390,3.7562653400402612,5,0.050000000000000044,0.5543284893035889,1,1.0
1051,16395,3.9590471683324666,5,0.050000000000000044,0.6374666213989257,1,1.0
1052,16408,11.547954803961037,13,0.050000000000000044,0.5594067183824686,1,1.0
1053,16418,8.557199201410162,10,0.050000000000000044,0.44329518377780913,1,1.0
1054,16434,13.60795437101727,16,0.050000000000000044,0.5296235959976912,1,1.0
1055,16443,6.856116176504245,9,0.050000000000000044,0.5938376188278198,1,1.0
1056,16451,6.957162084773189,8,0.050000000000000044,0.4583194851875305,1,1.0
1057,16478,22.260175543174036,27,0.050000000000000044,0.5206886684453046,1,1.0
1058,16487,7.794132063025972,9,0.050000000000000044,0.5375462671120962,1,1.0
1059,16506,16.5504867392797,19,0.050000000000000044,0.4960084557533264,1,1.0
1060,16536,25.97595021503487,30,0.050000000000000044,0.5246302137772242,0,1.0
1061,16552,12.324139047954771,16,0.050000000000000044,0.5039402563124895,1,1.0
1062,16574,19.8376329715987,22,0.050000000000000044,0.5389855788512663,1,1.0
1063,16586,10.55642796792267,12,0.050000000000000044,0.4987736518184344,1,1.0
1064,16597,9.759290686488091,11,0.050000000000000044,0.5038711753758517,1,1.0
1065,16627,25.174738574704786,30,0.050000000000000044,0.5478169431289037,0,1.0
1066,16633,4.959018187143877,6,0.050000000000000044,0.5588031709194183,1,1.0
1067,16641,6.586855525720931,8,0.050000000000000044,0.48839854821562767,1,1.0
1068,16645,3.123423724599727,4,0.050000000000000044,0.573561780154705,1,1.0
1069,16661,14.23276739370286,16,0.050000000000000044,0.5452976059168577,1,1.0
1070,16669,7.054113230944099,8,0.050000000000000044,0.563798725605011,1,1.0
1071,16684,13.67595935222813,15,0.050000000000000044,0.5367510616779327,1,1.0
1072,16700,13.802748624578292,16,0.050000000000000044,0.515411801636219,1,1.0
1073,16703,1.9602091714909529,3,0.050000000000000044,0.4502689043680827,1,1.0
1074,16707,2.9851781656432337,4,0.050000000000000044,0.48837265372276306,1,1.0
1075,16723,14.949242591864648,16,0.050000000000000044,0.5651131141930819,1,1.0
1076,16752,24.857757395592568,29,0.050000000000000044,0.5445352114480118,1,1.0
1077,16763,8.567171305266806,11,0.050000000000000044,0.4892925891009244,1,1.0
1078,16774,8.605554667642917,11,0.050000000000000044,0.513657653873617,1,1.0
1079,16785,9.753953814906872,11,0.050000000000000044,0.4876292510466142,1,1.0
1080,16796,7.855831308388875,11,0.050000000000000044,0.5768759982152418,1,1.0
1081,16799,1.5974290027069835,3,0.050000000000000044,0.5181807478268942,1,1.0
1082,16829,25.596188078086833,30,0.050000000000000044,0.5873164176940918,0,1.0
1083,16835,4.957172438484455,6,0.050000000000000044,0.4712258229653041,1,1.0
1084,16858,19.42973079812853,23,0.050000000000000044,0.5124063478863757,1,1.0
1085,16873,13.353191001634604,15,0.050000000000000044,0.5490142862002055,1,1.0
1086,16879,4.7922922578570635,6,0.050000000000000044,0.5344251294930776,1,1.0
1087,16886,5.95293286653368,7,0.050000000000000044,0.4963998624256679,1,1.0
1088,16901,13.196680601892053,15,0.050000000000000044,0.576073271036148,1,1.0
1089,16910,7.950516532849596,9,0.050000000000000044,0.4141995675033993,1,1.0
1090,16940,24.370166865748548,30,0.050000000000000044,0.5501939137776692,0,1.0
1091,16944,3.1187251130042064,4,0.050000000000000044,0.6626432836055756,1,1.0
1092,16974,24.261555816379992,30,0.050000000000000044,0.5368773897488912,0,1.0
1093,16980,5.1916358785584755,6,0.050000000000000044,0.47462494671344757,1,1.0
1094,17010,22.93896910991122,30,0.050000000000000044,0.5839000264803569,0,1.0
1095,17023,9.899177780252407,13,0.050000000000000044,0.6380148873879359,1,1.0
1096,17034,9.753953835868776,11,0.050000000000000044,0.5985944352366708,1,1.0
1097,17064,26.359474057412605,30,0.050000000000000044,0.5965979744990667,0,1.0
1098,17078,11.773094883160255,14,0.050000000000000044,0.6364827709538596,1,1.0
1099,17085,5.552775498139635,7,0.050000000000000044,0.5710769593715668,1,1.0
1100,17115,24.004896110424852,30,0.050000000000000044,0.6058391784628232,1,1.0
1101,17125,8.977546865765236,10,0.050000000000000044,0.5892580717802047,1,1.0
1102,17141,13.995649926426522,16,0.050000000000000044,0.5723225362598896,1,1.0
1103,17157,12.957089260687942,16,0.050000000000000044,0.5570475459098816,1,1.0
1104,17168,8.097188399689452,11,0.050000000000000044,0.4623655676841736,1,1.0
1105,17198,26.60464449876875,30,0.050000000000000044,0.5919833968083064,0,1.0
1106,17210,10.480404081523975,12,0.050000000000000044,0.6367654775579771,1,1.0
1107,17240,24.94066972390451,30,0.050000000000000044,0.5835964679718018,0,1.0
1108,17262,18.57307770847587,22,0.050000000000000044,0.5923741148276762,1,1.0
1109,17269,5.959013234599721,7,0.050000000000000044,0.7094432881900242,1,1.0
1110,17273,2.9592167598122607,4,0.050000000000000044,0.5830300599336624,1,1.0
1111,17283,8.076778926442618,10,0.050000000000000044,0.6194367468357086,1,1.0
1112,17290,5.953452566732874,7,0.050000000000000044,0.5059204910482679,1,1.0
1113,17294,2.395910266581573,4,0.050000000000000044,0.6781462356448174,1,1.0
1114,17312,14.60099629846411,18,0.050000000000000044,0.5905446178383298,1,1.0
1115,17342,24.016522363574918,30,0.050000000000000044,0.5900552064180374,0,1.0
1116,17372,25.455167349395545,30,0.050000000000000044,0.5873041450977325,0,1.0
1117,17393,17.19909890603986,21,0.050000000000000044,0.5650322295370556,1,1.0
1118,17401,6.760149598236084,8,0.050000000000000044,0.5726162828505039,1,1.0
1119,17406,3.9572014196905787,5,0.050000000000000044,0.5931792378425598,1,1.0
1120,17436,24.491241143300734,30,0.050000000000000044,0.5918712904055913,0,1.0
1121,17444,6.955049221974475,8,0.050000000000000044,0.5994750410318375,1,1.0
1122,17452,6.756069197963441,8,0.050000000000000044,0.6524082608520985,1,1.0
1123,17482,24.17037420310026,30,0.050000000000000044,0.5810167104005813,0,1.0
1124,17498,12.730736107233811,16,0.050000000000000044,0.6015322003513575,1,1.0
1125,17528,23.82350973285622,30,0.050000000000000044,0.5842359652121861,0,1.0
1126,17539,8.759920755258591,11,0.050000000000000044,0.4856488460844213,1,1.0
1127,17569,23.799667062218578,30,0.050000000000000044,0.6035044421752294,0,1.0
1128,17594,21.037168111516266,25,0.050000000000000044,0.5766587805747986,1,1.0
1129,17624,24.105399077359703,30,0.050000000000000044,0.5830307046572367,0,1.0
1130,17636,10.555529156285697,12,0.050000000000000044,0.5855382333199183,1,1.0
1131,17666,26.59222209480732,30,0.050000000000000044,0.6023834119240443,0,1.0
1132,17676,8.55456978080234,10,0.050000000000000044,0.6435812532901763,1,1.0
